	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12
g8216	403	139	135	209	467	226	337	304	332	261	213	228
g8217	3483	5713	4421	3438	3723	5760	4370	4068	6645	4521	6321	4311
g8218	54	7	16	38	1	23	23	2	16	4	23	15
g8219	140	100	107	117	82	77	76	52	97	57	94	94
g8220	2215	1754	1385	1857	2275	2151	1614	1787	1982	1079	1985	1613
g8221	514	492	281	264	173	1277	633	400	947	251	819	145
g8222	1762	1604	1479	1640	909	2137	1540	1697	2021	1126	2153	669
g8223	158	129	144	102	148	104	138	52	144	93	252	116
g8224	9	4	4	3	5	10	1	2	4	3	2	9
g8225	363	509	350	321	304	288	375	323	354	368	362	406
g8226	2345	8766	3526	4999	6764	3975	9258	1994	6261	6559	4638	9386
g8227	450	703	539	661	778	555	624	708	471	689	982	571
g8228	60	85	60	72	89	96	54	45	77	56	82	83
g8229	171	118	172	168	73	185	60	64	139	178	113	58
g8230	56	90	86	231	47	28	20	27	138	4	107	51
g8231	65	195	3	8	37	4	72	8	23	1	23	98
g8232	44	104	8	1	33	16	31	21	3	27	87	27
g8233	0	0	0	5	0	4	2	0	7	0	0	0
g8234	398	280	258	222	253	457	443	456	240	312	333	563
g8235	987	430	907	696	781	2113	980	765	1259	1113	785	2214
g8236	14	15	0	13	17	11	1	2	4	19	0	6
g8237	160	370	424	244	724	495	597	483	347	362	424	480
g8238	11542	18454	13852	12900	14831	7121	12646	11308	14371	10079	18773	28698
g8239	559	3110	294	743	1936	510	347	654	547	540	937	1370
g8240	8	3	7	13	26	9	13	5	2	2	14	22
g8241	377	439	86	381	23	51	206	55	51	49	202	61
g8242	85	107	63	85	89	178	102	116	245	95	184	119
g8243	2423	7527	8205	2311	7835	7921	3055	6605	5933	4476	19502	7220
g8244	224	367	145	238	221	322	207	198	193	289	253	242
g8245	2102	3570	2178	2961	2651	3148	1813	3099	3006	3935	3540	3788
g8246	354	266	576	388	377	217	515	306	413	617	741	764
g8247	183	214	219	120	323	369	223	398	157	283	250	209
g8248	112	156	19	24	167	205	27	234	21	21	244	62
g8249	5	2	7	7	32	5	18	10	4	51	20	25
g8250	0	0	3	2	10	12	5	2	8	8	0	21
g8251	39	27	31	15	13	37	27	33	50	19	32	33
g8252	8248	8759	9138	8300	4887	14049	8526	3927	15156	6465	21917	7375
g8253	3049	2675	965	3754	2572	3101	2644	1903	1720	1225	2351	1042
g8254	982	1033	464	834	980	564	811	510	580	624	1119	1094
g8255	3	3	2	16	0	6	3	1	0	1	6	16
g8256	1517	3639	930	2134	1288	3030	2038	2487	2998	3075	3450	3625
g8257	700	1368	231	625	858	1439	1430	989	1049	796	1553	1465
g8258	420	394	204	255	335	511	330	405	397	455	210	193
g8259	32	65	36	63	16	11	67	48	17	92	47	66
g8260	68	61	44	58	54	66	61	82	60	38	85	57
g8261	147	157	113	130	147	181	76	170	127	156	212	148
g8262	5	31	11	20	17	44	38	11	57	44	101	84
g8263	34	18	48	34	34	48	69	34	64	49	44	66
g8264	231	83	122	223	167	170	152	315	302	268	106	148
g8265	1396	1324	2029	2685	2117	1111	1255	1380	2144	2057	1938	2061
g8266	4333	1794	3107	2455	3434	2770	4929	1082	6399	392	1200	9626
g8267	36	21	4	37	54	41	46	34	64	43	17	57
g8268	159	156	71	10	396	200	107	93	254	83	375	164
g8269	443	576	259	410	430	403	651	252	834	608	557	308
g8270	108	146	143	119	138	133	127	82	80	101	88	123
g8271	33	28	25	41	37	18	16	21	21	25	24	18
g8272	726	1234	958	1053	655	502	528	541	1052	651	1014	970
g8273	18	43	6	22	15	15	17	31	20	20	14	6
g8274	1381	1519	1765	1426	1406	1175	1677	1384	1695	1227	2223	2672
g8275	1143	1481	2545	1294	2700	2128	2033	1201	2364	1564	2852	2723
g8276	1071	1365	880	1345	713	1115	819	920	476	754	1033	1517
g8277	3978	5189	3605	4755	5205	3916	2886	3469	5231	4260	5553	4694
g8278	1	4	1	7	11	0	1	0	1	0	4	0
g8279	80	91	25	127	106	58	71	114	57	61	178	96
g8280	807	1394	259	630	926	1102	371	548	488	680	758	702
g8281	528	486	387	402	717	420	437	315	499	576	746	403
g8282	1	21	11	0	12	1	1	0	0	8	22	7
g8283	34	11	25	30	26	11	5	10	66	21	6	21
g8284	56	57	23	36	47	32	59	47	35	42	49	67
g8285	1096	898	652	612	1600	1241	650	665	917	652	1336	1285
g8286	93	199	75	103	134	174	128	108	117	99	90	73
g8287	4	31	4	41	17	58	15	13	22	18	56	52
g8288	267	412	244	119	199	287	236	113	236	413	316	207
g8289	34	30	35	28	30	27	21	32	23	25	26	28
g8290	28	92	57	36	37	77	71	68	62	26	62	97
g8291	9	18	59	4	15	190	1	4	282	183	134	178
g8292	3	1	2	1	3	3	0	3	3	2	0	3
g8293	10182	16049	13680	11070	10948	8716	12350	9026	11021	13480	17278	10875
g8294	3473	1704	2091	3122	2539	2006	2610	4211	5376	4536	4743	2547
g8295	21	157	47	36	35	358	9	131	246	116	298	159
g8296	17	1	5	14	0	6	0	0	0	8	12	2
g8297	207	25	27	52	114	22	20	26	40	34	56	24
g8298	3	3	0	5	2	5	2	3	3	2	5	2
g8299	6	4	7	7	3	7	2	4	1	12	4	4
g8300	302	283	225	1019	837	824	392	338	1338	656	522	648
g8301	3	5	1	7	5	6	0	7	2	1	4	11
g8302	74	203	163	95	138	65	130	172	140	152	123	140
g8303	2677	2213	868	1157	1111	3371	2448	758	1849	2616	3216	4052
g8304	4	2	0	14	1	1	1	2	5	4	2	10
g8305	0	9	5	2	1	7	5	7	4	2	2	8
g8306	2404	1788	3033	2192	2419	2245	1984	1756	3506	3890	3147	3855
g8307	183	160	339	218	594	246	265	233	290	220	183	383
g8308	0	1	3	0	14	1	7	0	0	4	0	0
g8309	333	259	365	314	304	533	211	97	251	706	26	962
g8310	845	1027	681	640	954	809	911	932	896	603	1094	705
g8311	4	0	2	0	61	35	9	9	3	73	7	89
g8312	1699	1542	1645	965	2503	1527	1494	1387	1207	1311	2386	2102
g8313	66	136	1286	63	384	240	26	269	342	148	245	1782
g8314	75	91	173	109	82	96	53	89	135	99	105	80
g8315	359	1390	717	435	828	335	119	254	2302	946	2189	603
g8316	207	295	233	242	150	275	341	291	281	214	324	247
g8317	14	51	3	53	23	23	18	15	26	9	15	9
g8318	12	16	2	6	7	0	22	5	15	35	28	0
g8319	1	8	0	8	6	4	18	3	3	19	17	6
g8320	242	362	314	477	341	381	186	403	102	405	310	387
g8321	755	857	648	611	679	843	585	771	869	727	1278	608
g8322	486	663	1022	617	673	792	845	670	639	795	603	719
g8323	40	42	39	55	54	46	33	49	40	40	106	56
g8324	859	905	782	773	1158	795	634	627	512	838	1114	1103
g8325	38	22	11	0	17	26	3	0	92	12	58	16
g8326	629	1090	406	1271	799	984	1099	1023	543	851	1676	859
g8327	6349	2262	4419	3746	4258	3083	3715	1976	3829	1325	4738	2223
g8328	9	10	7	1	3	2	6	0	1	1	4	4
g8329	395	341	234	332	289	511	275	247	731	423	427	614
g8330	2	1	4	0	8	8	0	0	0	4	0	1
g8331	0	0	8	1	1	0	1	3	2	1	1	0
g8332	10	3	4	11	10	9	7	7	7	11	17	5
g8333	5280	5617	3916	1491	4599	6036	5815	5379	3429	4265	8679	2697
g8334	0	0	0	2	2	2	6	1	0	0	0	0
g8335	230	361	357	225	295	217	148	263	92	404	161	309
g8336	1624	1329	1517	1254	1148	892	1125	1089	909	3067	1660	1249
g8337	2911	1931	2942	2116	2211	2357	2618	3148	2600	2250	2983	1947
g8338	836	1096	896	591	884	716	646	720	645	639	1285	803
g8339	8961	9015	6405	8445	10337	7937	7141	7612	6640	9045	12118	10498
g8340	197	261	144	217	272	155	134	197	180	243	154	229
g8341	1934	2627	2958	1834	2592	2071	2732	2246	1873	3417	4237	3040
g8342	116	24	223	155	249	114	213	208	91	611	257	266
g8343	4810	5001	2725	2953	6563	3096	2932	7098	2269	8099	3452	3343
g8344	140	111	88	173	166	370	113	164	183	204	172	102
g8345	37	53	20	36	35	17	19	20	67	84	61	14
g8346	3	0	1	9	11	4	2	4	3	4	1	3
g8347	2139	2108	2093	1961	2114	1753	1344	2078	1704	1425	2934	2297
g8348	254	242	452	328	273	266	251	186	225	268	338	274
g8349	315	1131	1333	628	726	752	1131	1160	1118	655	983	1475
g8350	30	13	28	53	39	15	34	19	25	65	21	50
g8351	471	671	229	458	816	512	235	341	421	412	494	217
g8352	82	351	162	142	183	175	74	99	153	263	160	133
g8353	52	86	11	192	78	5	0	242	19	223	34	175
g8354	39	28	4	31	16	68	11	44	5	43	36	40
g8355	9366	11383	9404	11328	8321	10522	10306	12747	10366	10028	13195	13928
g8356	47	32	34	26	25	31	24	57	24	27	49	38
g8357	32	18	12	10	14	20	20	24	20	19	37	19
g8358	2479	2561	1687	2133	2129	2294	2362	1575	2282	2160	2682	2843
g8359	262	184	276	182	249	154	221	123	174	215	373	212
g8360	6	3	3	4	7	3	1	7	1	2	8	2
g8361	1284	615	748	796	694	1152	613	2189	1461	3516	624	1205
g8362	1190	1488	863	2606	1333	2550	1344	2563	2320	1963	2205	2142
g8363	1630	2694	2672	1331	1585	2105	1717	1003	2600	1764	1033	2943
g8364	9	2	61	12	13	0	38	0	122	7	0	170
g8365	2516	1423	3420	2538	3570	2647	1595	2265	1542	1094	3310	1541
g8366	65	232	272	59	156	311	186	75	245	233	163	222
g8367	2974	3081	4407	5770	5664	6845	5575	3566	2630	4845	5747	10540
g8368	8	23	20	7	18	21	10	7	31	21	22	7
g8369	367	427	700	324	698	354	416	607	425	332	531	511
g8370	0	7	5	4	0	8	10	12	0	2	2	1
g8371	65	173	233	71	191	220	54	102	90	195	74	161
g8372	49	288	65	223	352	116	50	109	510	294	157	197
g8373	232	192	219	35	84	176	58	56	54	159	246	26
g8374	462	772	204	984	581	901	337	474	408	1103	1077	1041
g8375	145	397	316	107	291	219	90	38	376	22	45	137
g8376	3	10	2	8	16	7	8	6	2	1	2	8
g8377	6	8	10	9	13	11	5	17	6	6	5	9
g8378	28	26	30	3	54	7	52	89	60	17	299	41
g8379	31	47	44	36	48	44	56	31	105	39	38	56
g8380	1126	1611	1010	1548	1249	1583	1381	1022	1477	1505	1751	1990
g8381	11	28	20	15	12	8	6	25	56	15	59	4
g8382	139	134	74	56	220	341	161	78	172	168	159	222
g8383	3	5	11	17	2	10	7	11	2	2	20	9
g8384	3	7	7	7	10	21	2	5	21	3	16	6
g8385	0	10	3	12	27	21	0	31	0	4	2	7
g8386	955	1188	725	825	2111	2612	1083	581	1078	1030	2590	2478
g8387	8	6	9	12	3	7	13	4	20	4	2	15
g8388	54	12	41	51	31	28	59	19	16	52	84	114
g8389	103	121	110	124	113	182	70	129	100	118	171	119
g8390	988	705	841	592	1096	1227	610	855	1244	749	1097	1120
g8391	0	5	5	9	2	10	11	14	4	6	0	5
g8392	416	1318	863	835	1065	1213	674	446	901	1046	1217	813
g8393	14	8	8	4	4	18	5	9	13	7	8	12
g8394	227	342	325	296	419	328	483	195	245	289	576	409
g8395	1102	789	757	1237	1444	1453	977	1110	1473	1406	1292	1462
g8396	2	2	0	13	12	4	7	4	0	3	5	7
g8397	300	292	331	331	406	575	421	422	754	477	707	764
g8398	280	515	112	180	206	340	201	199	173	237	531	522
g8399	2321	2771	2167	2682	2848	2846	2446	2248	2353	2746	3506	3327
g8400	157	389	257	342	352	227	168	423	544	256	254	529
g8401	66	118	153	74	89	202	79	51	104	61	126	126
g8402	117	441	288	67	390	167	144	277	168	362	137	254
g8403	1	1	7	0	1	5	5	0	0	2	3	0
g8404	16	168	30	133	131	31	35	49	90	77	358	103
g8405	662	707	336	389	577	502	433	305	558	554	816	503
g8406	793	825	513	573	548	1019	692	826	904	476	941	861
g8407	2453	3203	2175	1548	2956	3167	2771	3177	2028	3018	3731	3285
g8408	63	12	22	79	62	26	40	38	158	58	39	50
g8409	179	292	160	185	214	312	288	258	251	270	289	279
g8410	128	157	133	275	146	50	81	284	128	48	222	251
g8411	2080	3322	2863	1421	753	522	1784	1436	984	3372	5865	509
g8412	8809	17329	15916	6897	18177	7871	3307	21554	8505	13756	8186	3964
g8413	22	16	7	26	194	40	109	42	55	104	100	40
g8414	71	33	113	207	199	99	45	72	221	27	52	87
g8415	504	857	308	425	466	334	302	381	473	368	334	642
g8416	1286	1542	2619	926	1831	2206	1665	2265	1498	2070	2462	4096
g8417	394	523	652	479	740	398	227	205	495	539	507	562
g8418	262	198	121	86	197	199	101	177	194	239	434	200
g8419	4	10	1	0	1	5	3	0	5	9	5	7
g8420	829	1909	1251	1032	1237	965	1064	1571	1132	1027	1764	2265
g8421	170	227	66	33	1	3	0	0	0	2	2	3
g8422	5293	3441	4673	4399	4900	8995	4805	1612	3424	6958	4074	6381
g8423	852	615	726	787	642	575	378	551	647	388	575	1015
g8424	67	0	119	15	10	19	37	244	31	17	108	63
g8425	34	31	17	13	7	13	8	19	42	33	38	15
g8426	2	2	2	0	1	0	1	2	2	1	2	3
g8427	785	746	571	478	769	863	501	640	831	1003	1084	789
g8428	7381	10886	9243	10191	11930	10688	7425	10587	8476	8751	14495	10197
g8429	16	31	10	18	17	30	9	17	14	19	39	14
g8430	33	18	15	39	48	80	47	167	233	24	5	3
g8431	9	32	14	11	15	19	19	14	28	18	30	9
g8432	62	227	493	540	158	366	508	181	599	449	638	677
g8433	21	29	4	39	35	27	27	41	15	16	44	54
g8434	6	13	20	9	14	19	6	11	14	17	28	13
g8435	0	0	0	1	4	0	0	2	0	0	0	0
g8436	502	962	124	3	67	288	602	46	5	1264	695	190
g8437	19	43	14	5	20	92	40	103	2	30	13	22
g8438	1762	3303	1960	489	1562	1480	2665	1873	1653	1514	3020	2924
g8439	94	23	139	35	13	20	15	47	113	36	43	67
g8440	2	4	1	0	19	8	3	1	10	3	3	2
g8441	0	2	0	2	2	0	8	1	0	4	0	6
g8442	605	548	918	810	634	1470	471	1268	380	1104	1332	492
g8443	169	125	525	385	273	348	292	8	795	298	773	1267
g8444	14	155	9	141	44	14	78	8	2	85	140	140
g8445	24	21	43	40	27	42	16	19	56	46	19	31
g8446	126	190	142	119	235	186	158	169	118	185	175	219
g8447	73	18	58	42	13	17	13	69	5	99	40	131
g8448	0	0	3	2	1	1	0	1	1	0	5	3
g8449	925	996	1337	274	250	2371	933	2979	279	2217	2320	1627
g8450	16	16	72	35	7	16	13	21	28	5	13	27
g8451	190	191	209	267	348	234	273	134	302	200	190	307
g8452	397	623	237	313	597	876	248	1461	801	321	710	192
g8453	648	572	506	731	660	836	841	647	918	832	829	723
g8454	33	127	53	45	115	144	28	56	45	25	78	72
g8455	1	75	101	16	13	131	9	4	59	7	0	113
g8456	3633	5807	2709	2348	6282	2397	3637	3791	1919	3074	2621	2142
g8457	22	125	44	17	68	28	77	49	7	16	72	41
g8458	33	61	94	111	69	88	49	141	50	52	120	76
g8459	32	0	0	9	0	0	0	33	14	3	31	0
g8460	71	52	95	44	77	128	39	75	80	95	62	105
g8461	3936	2664	3855	3982	4045	1704	2987	4156	2178	2360	7609	4626
g8462	76	58	65	63	70	44	58	44	119	89	75	92
g8463	2	0	4	2	4	0	15	0	3	15	1	28
g8464	33	71	50	35	58	141	66	127	36	9	143	111
g8465	413	970	454	511	332	1161	535	584	1024	406	1229	685
g8466	1	2	0	3	0	2	0	9	14	3	0	3
g8467	3	3	0	1	0	1	9	2	5	9	4	6
g8468	35	47	43	46	38	87	38	56	43	58	63	70
g8469	84	126	44	189	73	76	94	85	138	88	44	139
g8470	158	227	169	125	192	263	142	215	174	303	268	363
g8471	5	5	4	3	9	8	4	2	5	3	1	5
g8472	2	9	1	2	25	29	7	5	50	10	4	8
g8473	6	6	4	3	3	162	107	0	0	74	1	442
g8474	128	242	281	278	290	211	418	267	260	264	296	468
g8475	463	337	551	751	1291	1261	870	720	1039	899	647	1077
g8476	12333	6646	6507	9612	11193	4970	5784	2238	7082	8130	8768	6355
g8477	1444	2781	1554	379	1955	1799	1806	1542	2621	2514	3817	481
g8478	18	27	27	43	5	32	7	6	39	27	17	22
g8479	29	208	0	0	135	44	0	474	1	96	0	194
g8480	572	340	550	204	1241	198	495	371	570	419	455	825
g8481	108	560	126	252	339	5	124	29	24	218	77	269
g8482	7	8	22	2	2	2	1	5	4	7	7	1
g8483	0	1	0	528	0	1	2	181	43	0	3	163
g8484	260	352	83	311	210	231	275	288	168	157	191	266
g8485	1014	1397	776	725	1472	745	527	780	791	796	1544	1763
g8486	2920	4411	2077	1823	3620	3427	2904	2640	5083	4455	4661	5888
g8487	12	46	29	9	23	27	46	8	8	23	106	10
g8488	7	6	5	16	17	1	13	4	2	5	16	9
g8489	1321	1815	983	1276	2427	2236	968	2586	1636	1844	2170	1809
g8490	248	80	2	2	16	0	0	2	0	0	19	35
g8491	726	1014	808	871	852	898	837	678	679	647	1169	1069
g8492	0	8	24	12	7	21	10	30	17	30	11	24
g8493	5	3	7	3	2	7	0	10	5	2	5	4
g8494	2	3	4	1	0	2	2	0	1	0	6	1
g8495	200	147	24	129	61	118	198	116	171	156	105	89
g8496	8	18	8	7	5	22	5	7	3	10	11	12
g8497	2	2	1	0	4	4	3	1	2	4	3	5
g8498	33	39	16	43	33	34	39	45	21	39	28	30
g8499	2128	2727	2520	1670	2521	1773	1967	2651	2157	2548	3503	4032
g8500	2	6	1	4	4	4	6	4	5	9	6	2
g8501	1778	1671	2111	1398	1706	1550	1755	2014	2253	1548	2778	1915
g8502	351	292	219	194	330	119	198	110	252	220	195	234
g8503	140	106	33	181	65	111	125	201	118	102	148	102
g8504	24	38	27	26	23	23	20	43	26	31	41	30
g8505	163	172	105	60	219	193	226	208	91	143	172	115
g8506	759	567	1382	1766	1761	1719	1617	1040	1157	851	1231	1941
g8507	611	239	272	161	51	49	58	216	142	68	167	44
g8508	464	842	550	204	509	376	524	528	658	430	1247	226
g8509	1432	902	1586	1110	958	1364	737	1421	1742	535	1152	1668
g8510	50	42	82	27	58	74	44	53	65	98	74	69
g8511	130	359	77	249	214	305	64	261	255	467	779	371
g8512	114	109	185	63	122	122	136	51	81	75	127	188
g8513	2036	1079	2400	1790	2356	1516	1561	901	356	3437	2674	1935
g8514	15	45	28	19	37	35	27	53	28	7	46	29
g8515	169	180	174	138	185	139	122	160	230	234	199	255
g8516	226	309	217	218	299	434	356	301	370	256	594	470
g8517	13	2	13	10	11	3	23	33	30	16	12	34
g8518	1083	205	672	193	727	443	130	792	1338	717	550	274
g8519	28	88	95	106	77	60	111	196	106	19	79	13
g8520	176	161	194	194	185	198	205	146	164	221	199	264
g8521	151	195	126	338	676	396	284	342	435	252	350	151
g8522	1403	1677	1022	1191	912	2211	1107	1222	1644	1155	2076	1640
g8523	0	9	12	4	5	8	7	15	1	5	17	4
g8524	11	21	25	2	2	18	9	3	11	3	7	10
g8525	18	6	41	17	11	35	8	10	32	37	10	39
g8526	473	522	1002	478	574	990	351	670	974	842	1322	1024
g8527	39	48	34	39	36	44	52	58	39	48	42	63
g8528	38	65	604	182	326	89	265	381	222	193	649	480
g8529	12	2	15	5	4	10	31	5	6	11	32	7
g8530	4	21	2	8	4	6	3	3	3	3	4	7
g8531	1410	1752	1776	1385	1806	2071	1045	1399	1758	1950	3112	2031
g8532	24	53	35	25	26	36	24	26	42	23	43	34
g8533	467	793	389	555	584	604	513	668	601	405	656	601
g8534	85	116	62	72	41	63	77	116	59	99	88	99
g8535	306	364	543	254	374	456	616	595	633	287	732	605
g8536	3	12	3	1	4	3	1	4	1	4	5	4
g8537	544	668	810	704	653	474	664	839	771	835	1003	932
g8538	3030	2072	3008	2405	2826	3183	3511	2404	2637	2995	3013	3376
g8539	400	494	337	567	455	456	334	585	591	526	753	403
g8540	16	30	6	16	10	11	15	12	12	16	15	13
g8541	37	124	122	24	63	38	8	8	19	22	51	70
g8542	21	11	10	12	28	13	20	22	22	13	35	37
g8543	120	108	150	91	156	210	117	156	83	173	219	280
g8544	188	77	472	129	208	177	80	262	220	113	119	307
g8545	1	7	5	3	1	4	2	2	3	3	2	6
g8546	1047	927	614	280	346	568	335	700	414	649	411	629
g8547	0	177	28	83	39	22	4	1	2	134	1	37
g8548	36	4	21	18	20	3	7	4	38	28	16	39
g8549	33	8	17	16	36	55	12	16	8	10	18	35
g8550	2329	2073	2491	3099	2741	3129	2731	3002	2281	2562	3669	2841
g8551	1068	1222	1016	679	819	791	425	983	861	1190	852	809
g8552	21	22	11	0	17	9	3	23	2	5	5	0
g8553	37	49	34	37	42	40	38	45	32	38	47	38
g8554	83	97	75	185	182	119	115	146	177	185	281	100
g8555	159	62	69	386	120	222	62	99	451	98	86	184
g8556	241	109	348	56	430	584	444	238	297	493	257	458
g8557	2	10	11	4	7	9	13	10	15	18	29	38
g8558	339	489	257	284	169	391	417	327	321	530	636	369
g8559	795	782	1714	197	775	480	566	362	858	121	2097	1436
g8560	2	1	2	0	1	1	2	4	1	1	2	4
g8561	96	248	40	132	328	61	160	273	149	315	595	510
g8562	249	310	335	162	433	267	240	161	256	321	319	374
g8563	1	0	1	5	12	1	8	2	3	11	1	3
g8564	1	39	0	0	0	1	11	0	0	1	3	0
g8565	747	716	874	845	715	1107	885	904	976	733	1118	998
g8566	36	110	226	23	61	26	62	48	54	2	92	115
g8567	32	78	71	92	99	82	43	36	28	155	175	184
g8568	8	25	14	16	7	6	15	11	16	9	14	11
g8569	14	18	27	19	7	34	38	89	9	45	16	26
g8570	10	52	40	57	55	7	19	149	94	43	164	7
g8571	2	2	1	0	4	3	1	0	1	4	2	6
g8572	26	13	10	36	16	36	6	23	10	11	16	16
g8573	6	11	5	3	4	2	5	2	4	3	12	12
g8574	1	10	6	9	6	5	5	3	7	19	4	14
g8575	72	84	46	50	24	58	50	33	76	84	126	37
g8576	5	2	7	23	8	9	10	11	6	4	6	14
g8577	824	810	1293	446	827	1333	1238	317	1133	461	1493	1319
g8578	79	68	87	30	110	195	60	136	85	86	41	183
g8579	0	5	8	0	4	12	0	3	1	0	10	11
g8580	284	463	357	313	333	463	384	319	545	415	556	503
g8581	410	687	586	432	1005	1157	509	429	478	806	670	669
g8582	510	309	509	373	520	242	600	300	322	334	559	802
g8583	5	0	43	39	75	74	57	8	172	127	199	1
g8584	304	841	452	275	441	382	534	319	644	474	990	510
g8585	3	0	2	0	2	2	0	4	1	0	0	3
g8586	455	1146	734	494	745	304	831	584	549	492	912	718
g8587	172	64	91	75	136	269	267	165	59	82	199	75
g8588	7	13	7	8	7	15	13	8	9	5	6	9
g8589	185	136	205	158	317	175	210	156	273	129	330	339
g8590	937	1523	2088	1168	1597	1007	959	928	1463	892	1721	1211
g8591	472	428	367	357	554	462	363	506	544	444	588	444
g8592	6	3	10	18	8	3	3	5	7	6	16	1
g8593	6	3	3	7	0	0	1	0	0	1	2	6
g8594	451	774	908	583	789	748	629	580	920	702	978	1151
g8595	64	52	43	105	109	76	69	107	88	76	96	63
g8596	357	267	465	162	228	451	288	420	292	271	568	487
g8597	89	59	228	115	78	129	68	97	66	351	118	69
g8598	1	0	2	0	3	9	3	4	3	3	12	5
g8599	654	1079	987	653	345	918	881	509	923	1115	685	664
g8600	29	36	31	56	45	22	24	26	28	12	40	35
g8601	1225	1276	1309	1213	1684	987	1189	1090	1146	1003	2252	1156
g8602	2079	2763	2280	2389	2515	2286	2793	1973	4674	2197	3888	3803
g8603	1227	1226	1232	1356	1998	724	887	2492	1245	1851	1184	3214
g8604	128	86	66	61	60	89	65	58	51	34	180	94
g8605	43	39	58	30	51	44	44	57	36	36	82	67
g8606	96	68	54	106	101	78	37	82	23	45	53	83
g8607	283	694	358	347	425	176	534	385	246	236	446	425
g8608	0	3	19	4	2	8	5	5	2	7	20	16
g8609	18	54	22	46	1	6	68	13	32	2	29	7
g8610	29	20	57	44	40	34	27	35	33	40	50	40
g8611	7	1	16	3	14	14	3	3	13	3	4	0
g8612	16	19	16	18	21	20	5	21	13	9	14	28
g8613	7	11	5	1	7	0	1	1	0	29	0	0
g8614	1795	2006	1203	1166	2092	2573	1650	2995	2162	1259	1132	1610
g8615	480	1345	845	676	947	1466	1017	634	600	131	284	2954
g8616	17	39	29	80	61	55	43	27	51	45	52	55
g8617	87	126	83	89	127	98	81	49	130	110	58	142
g8618	157	16	7	0	0	68	0	8	0	5	0	0
g8619	4	5	5	3	5	5	5	3	4	5	6	4
g8620	164	291	301	148	207	340	188	137	198	67	413	267
g8621	1263	1663	1458	1547	1102	1634	1365	2033	1638	1856	2050	1393
g8622	117	53	86	183	140	140	21	81	109	101	211	160
g8623	607	1008	742	408	574	677	558	628	469	666	1036	646
g8624	1301	872	908	816	1348	1162	1048	821	1086	951	1424	1305
g8625	1112	1175	1021	1869	1135	909	995	1228	1350	1381	1473	1767
g8626	834	702	466	307	672	646	499	232	767	553	647	885
g8627	0	0	6	0	3	0	0	5	3	0	1	4
g8628	420	201	54	82	112	91	79	169	150	112	322	206
g8629	116	165	432	359	476	317	319	221	301	231	436	403
g8630	14	14	23	9	8	32	2	19	2	1	12	12
g8631	2	7	1	2	2	0	4	1	5	1	4	9
g8632	4230	2985	2481	4339	3971	4538	3464	3702	3539	3767	4040	4770
g8633	66	110	205	53	111	77	193	89	64	196	413	413
g8634	2	0	3	1	2	1	37	0	0	0	5	30
g8635	40	51	37	49	49	69	35	51	24	38	64	94
g8636	138	12	2	1	20	0	5	1	0	0	354	0
g8637	8	5	116	0	52	156	146	171	52	49	3	8
g8638	3609	1486	6232	1345	901	678	2265	1719	3072	1629	2801	1650
g8639	291	212	285	236	251	427	326	248	388	286	377	258
g8640	93	44	72	85	104	90	97	31	143	13	71	102
g8641	535	674	1237	558	880	917	512	843	754	725	848	702
g8642	466	964	760	281	838	622	1153	226	1204	524	932	556
g8643	29	37	57	97	31	92	46	25	61	65	94	53
g8644	11	8	6	11	12	3	4	7	0	3	13	9
g8645	273	380	216	278	102	436	120	258	234	216	385	277
g8646	3	5	2	5	7	2	2	5	1	2	4	4
g8647	591	658	557	467	391	483	736	435	616	446	813	959
g8648	718	503	1095	940	583	398	521	706	390	821	877	950
g8649	16	12	15	20	19	27	15	7	13	18	28	9
g8650	5	69	4	40	17	20	20	51	57	41	89	24
g8651	6	10	4	5	3	12	4	11	4	10	7	3
g8652	20	40	26	13	65	29	30	33	48	10	62	37
g8653	3201	3534	1332	2925	2542	1945	1912	1763	2796	3611	2482	2737
g8654	579	312	397	231	105	306	170	241	254	187	279	470
g8655	424	51	118	112	227	362	273	65	182	57	194	274
g8656	749	1212	882	629	647	880	636	819	664	669	1729	914
g8657	758	552	477	289	866	547	454	501	610	654	638	517
g8658	1	1	8	1	9	3	5	10	8	4	7	1
g8659	483	189	130	201	262	254	177	216	262	232	452	256
g8660	2	3	0	0	0	3	0	0	0	0	0	1
g8661	38	111	249	428	171	187	295	168	149	298	126	72
g8662	27	32	31	16	12	22	18	11	29	30	10	26
g8663	617	988	1297	1304	2206	1768	995	933	891	2198	1065	1125
g8664	206	298	115	221	253	397	246	253	303	214	210	363
g8665	1155	1151	1125	871	1098	1114	1174	1311	1002	1226	1331	1417
g8666	255	39	59	62	103	84	105	187	175	92	282	114
g8667	2027	3059	1081	1581	1541	1753	1849	1466	1032	2282	1175	1930
g8668	1101	1606	1428	775	672	1833	564	2727	2040	513	4130	1869
g8669	11283	8904	7918	8509	8913	10125	6803	6648	6651	8055	13500	11173
g8670	16	53	10	5	41	15	23	19	77	41	77	115
g8671	18	8	15	10	30	24	9	5	9	15	29	14
g8672	1458	2990	3580	2304	3773	4369	1752	3016	2196	1912	3625	1610
g8673	97	40	38	25	52	45	54	36	26	33	13	59
g8674	8	18	18	15	10	33	13	10	14	20	28	24
g8675	2	48	10	14	104	70	40	9	139	10	10	18
g8676	18	100	47	82	24	71	44	181	182	73	5	165
