	sample1	sample2	sample3	sample4	sample5	sample6
g8527	31	5	11	16	1	5
g8528	2064	4268	1595	1223	1315	777
g8529	71	46	50	33	4	10
g8530	189	463	339	225	86	362
g8531	6	18	18	9	5	14
g8532	14	19	7	13	9	8
g8533	525	1204	760	1033	233	493
g8534	2	3	4	1	2	8
g8535	1747	1881	980	1223	420	1375
g8536	33	85	11	24	114	69
g8537	157	137	99	92	95	74
g8538	1086	1213	618	862	772	752
g8539	153	240	202	144	124	208
g8540	7	12	24	7	7	44
g8541	0	14	98	76	0	9
g8542	2	10	6	3	11	1
g8543	254	520	566	253	297	446
g8544	794	620	762	530	660	604
g8545	920	753	734	341	368	393
g8546	0	5	1	15	38	29
g8547	0	3	0	10	2	0
g8548	49	14	50	48	45	75
g8549	40	44	35	55	194	34
g8550	546	366	655	375	217	331
g8551	602	451	285	258	285	193
g8552	78	30	93	42	27	30
g8553	152	117	18	37	38	294
g8554	301	394	33	294	190	283
g8555	326	294	489	462	510	175
g8556	1055	1220	775	1129	649	353
g8557	18	20	12	7	0	74
g8558	3294	1970	1747	1261	1056	1466
g8559	62	232	129	50	66	45
g8560	11	18	69	32	7	8
g8561	59	7	1	47	388	1
g8562	2838	548	834	607	919	1687
g8563	2	4	1	0	2	4
g8564	486	227	186	67	173	520
g8565	20	7	19	27	20	44
g8566	1039	1039	1142	747	584	810
g8567	49	60	21	42	17	65
g8568	5566	3637	1754	2740	1700	797
g8569	275	289	283	169	166	269
g8570	24	9	14	10	13	12
g8571	19111	17062	18764	10728	11926	14386
g8572	0	3	4	1	2	0
g8573	5022	5027	3621	3634	2952	4520
g8574	567	619	719	635	298	828
g8575	2196	2117	2239	2654	1503	886
g8576	26	16	20	26	9	12
g8577	15	18	18	12	4	7
g8578	1	13	6	3	0	4
g8579	1030	1208	1026	949	623	969
g8580	22	11	10	7	5	21
g8581	8	3	6	26	2	1
g8582	3118	4780	6857	4301	4260	4268
g8583	0	0	16	1	0	15
g8584	32	26	36	18	38	21
g8585	50	74	43	82	21	77
g8586	244	255	272	179	200	195
g8587	0	2	7	1	1	0
g8588	80	262	65	51	160	109
g8589	280	81	101	83	71	109
g8590	554	654	479	442	412	658
g8591	56	48	151	62	58	88
g8592	4414	5830	2184	3501	2636	2174
g8593	654	258	778	644	488	685
g8594	759	303	908	429	52	225
g8595	3	16	1	13	1	0
g8596	33	43	21	16	29	12
g8597	1136	288	1710	1597	1041	428
g8598	9	4	15	3	5	4
g8599	2495	1769	2479	2086	1735	2531
g8600	2876	1145	300	228	486	1386
g8601	2104	1388	1535	1268	926	1559
g8602	1542	1819	1255	1424	1072	1734
g8603	5	12	9	5	2	2
g8604	96	69	162	148	175	159
g8605	2462	2345	2836	1942	1612	2488
g8606	284	431	278	297	198	315
g8607	123	178	114	72	108	156
g8608	2982	3809	5256	2087	2131	2236
g8609	1021	926	1008	960	656	928
g8610	438	282	177	72	298	964
g8611	120	112	89	113	18	46
g8612	657	727	482	349	328	399
g8613	1323	1668	1524	1238	752	1036
g8614	7	11	15	16	5	2
g8615	1297	1545	1669	861	873	766
g8616	1890	2046	1628	1810	1166	1733
g8617	1735	5352	4088	2855	2447	1847
g8618	5864	3981	4339	3861	2142	4193
g8619	9	11	9	14	5	20
g8620	133	148	157	245	80	88
g8621	217	117	768	279	80	201
g8622	11	2	6	0	15	1
g8623	113	50	33	61	41	39
g8624	158	509	116	41	344	89
g8625	13	15	3	7	7	7
g8626	438	685	405	565	360	290
g8627	65	61	73	30	35	31
g8628	576	291	390	478	232	441
g8629	642	590	594	495	311	902
g8630	129	147	114	121	101	227
g8631	15	5	16	0	1	12
g8632	716	1191	745	837	379	1217
g8633	1071	755	979	524	668	1289
g8634	102	9	141	183	67	92
g8635	8	2	2	0	5	4
g8636	245	454	180	250	138	282
g8637	2470	1728	1837	1645	1196	1673
g8638	295	322	407	167	443	462
g8639	3	0	2	2	1	2
g8640	61	67	54	41	46	45
g8641	40	19	34	29	19	20
g8642	68	71	67	46	36	59
g8643	17	34	28	9	15	40
g8644	1896	925	850	792	701	2663
g8645	581	801	637	511	422	892
g8646	114	224	157	277	131	191
g8647	6	7	4	4	4	6
g8648	1478	1590	990	1021	1146	1590
g8649	398	259	85	548	202	189
g8650	222	361	597	545	174	923
g8651	102	239	112	172	79	138
g8652	115	390	123	55	5	236
g8653	6	3	0	3	2	5
g8654	7	4	7	71	63	3
g8655	324	148	3433	150	1963	3340
g8656	19	14	47	49	20	47
g8657	2331	3847	6773	3930	1185	6871
g8658	1149	1234	1248	1225	1028	1577
g8659	3387	3410	4715	1255	850	2018
g8660	311	86	292	7	15	1
g8661	171	115	82	6	75	208
g8662	343	345	271	296	51	309
g8663	3517	3395	3496	2793	2078	3534
g8664	14	1	4	5	5	10
g8665	53	114	270	164	117	90
g8666	225	370	124	66	261	268
g8667	216	113	40	84	156	235
g8668	7	171	24	0	0	5
g8669	74	0	5	7	20	3
g8670	1722	1209	2333	466	646	907
g8671	73	49	79	51	53	98
g8672	608	751	618	485	537	861
g8673	0	0	0	0	11	0
g8674	1777	1405	608	1075	877	781
g8675	744	476	805	438	366	593
g8676	378	320	590	328	151	210
g8677	62	66	105	49	27	83
g8678	139	62	153	184	96	140
g8679	183	19	346	88	12	44
g8680	799	765	838	438	579	558
g8681	1	4	1	9	4	4
g8682	40	95	33	32	9	9
g8683	947	422	553	485	289	790
g8684	932	1026	1298	1204	695	866
g8685	2	70	1	0	25	1
g8686	1009	742	620	796	485	1011
g8687	74	705	131	1303	185	414
g8688	3	3	2	1	4	2
g8689	44	0	0	1	2	2
g8690	455	582	157	496	178	445
g8691	594	591	497	435	251	457
g8692	10	9	27	4	5	4
g8693	381	867	828	426	549	559
g8694	646	598	665	479	423	574
g8695	194	171	151	78	108	121
g8696	974	668	596	409	447	620
g8697	356	332	252	301	123	277
g8698	2980	1897	2344	2048	1138	1472
g8699	4829	1506	4034	3075	1740	7008
g8700	230	316	174	118	101	179
g8701	30	30	23	111	13	23
g8702	147	98	217	289	93	269
g8703	335	224	188	88	125	141
g8704	1659	1160	3217	2995	387	582
g8705	2976	2238	1607	1163	1408	1286
g8706	1279	973	591	864	190	314
g8707	1	4	27	3	1	2
g8708	0	0	1	7	1	6
g8709	63	65	10	100	24	1
g8710	114	54	25	44	82	79
g8711	5143	5855	6378	6986	3807	5875
g8712	10	16	2	3	1	23
g8713	112	161	131	18	19	23
g8714	60	124	798	111	2	92
g8715	2	0	4	0	0	3
g8716	24	10	17	62	0	20
g8717	4326	3013	2016	2636	1242	3070
g8718	529	353	282	376	262	377
g8719	1645	1286	1296	925	677	1318
g8720	2078	3018	3364	2310	2826	3220
g8721	44	163	191	109	158	77
g8722	865	743	485	621	488	809
g8723	2368	1990	1437	829	885	893
g8724	30	0	0	21	4	5
g8725	326	323	279	272	157	148
g8726	457	498	403	665	332	467
g8727	177	57	210	188	66	272
g8728	615	845	167	838	556	642
g8729	117	0	2	2	1	2
g8730	52	19	50	38	62	36
g8731	10	7	8	16	1	14
g8732	4	5	2	3	0	11
g8733	2368	9014	3376	5806	1396	5133
g8734	902	731	356	1084	282	868
g8735	111	3	11	8	4	30
g8736	18	4	3	1	7	5
g8737	50	108	27	140	110	85
g8738	94	167	122	97	31	165
g8739	11	25	15	9	8	2
g8740	10814	9920	11827	7588	4545	7211
g8741	0	42	1	0	1	26
g8742	1312	823	784	617	562	944
g8743	74	41	183	76	15	76
g8744	4	21	16	4	14	36
g8745	1410	1130	822	1001	511	1042
g8746	70	25	16	65	75	55
g8747	243	571	263	305	258	160
g8748	6	9	2	5	0	0
g8749	37825	19664	9745	22995	18808	13108
g8750	7	27	9	1	10	3
g8751	454	560	254	340	212	207
g8752	1575	1271	2004	1861	1117	1592
g8753	61	18	6	6	5	23
g8754	4284	4546	4382	4547	3324	5770
g8755	310	302	235	262	182	267
g8756	1712	1782	1342	1436	1582	1529
g8757	1610	1833	1634	977	890	965
g8758	227	291	117	276	229	238
g8759	213	788	360	261	172	274
g8760	21	27	52	16	27	55
g8761	2514	5278	2435	2712	2739	1503
g8762	955	472	1180	759	549	905
g8763	1045	712	834	566	367	1115
g8764	899	1063	787	781	440	1204
g8765	3036	2651	2084	2866	805	1416
g8766	877	495	505	175	181	269
g8767	779	319	296	418	176	453
g8768	11	31	19	15	7	16
g8769	112	84	334	22	157	288
g8770	373	174	224	320	121	292
g8771	38	19	18	21	20	23
g8772	3	6	11	5	9	2
g8773	6	27	2	1	1	4
g8774	547	612	960	280	1387	888
g8775	2223	828	1134	707	583	738
g8776	729	944	0	600	8	60
g8777	72	82	27	24	0	33
g8778	24	6	6	5	18	22
g8779	3283	1974	1879	1903	1259	2396
g8780	362	335	393	230	178	311
g8781	5	0	1	2	0	5
g8782	1477	978	1615	1166	680	1370
g8783	366	625	444	434	257	371
g8784	12	5	10	2	2	5
g8785	1439	1954	319	1699	112	714
g8786	6	32	2	21	1	5
g8787	221	410	395	234	136	226
g8788	27	23	38	11	4	26
g8789	433	541	446	480	333	383
g8790	493	94	96	350	13	256
g8791	2717	1659	1919	2934	601	1375
g8792	1766	2045	2240	2378	1874	1597
g8793	4	2	7	8	7	4
g8794	5	6	3	1	1	2
g8795	6	61	47	29	55	45
g8796	1558	2310	1647	1503	173	1237
g8797	6827	4776	8045	3186	2102	4914
g8798	1	9	8	17	6	2
g8799	922	349	332	490	140	602
g8800	67	67	53	102	177	16
g8801	136	98	51	49	11	19
g8802	18	25	16	2	2	10
g8803	366	213	195	327	194	253
g8804	127	58	63	70	79	97
g8805	25	32	27	15	60	11
g8806	3506	2065	3440	1755	1819	1500
g8807	1550	2732	2067	2887	718	3468
g8808	451	494	484	548	170	342
g8809	329	205	298	214	160	234
g8810	135	134	223	322	102	242
g8811	114	49	76	87	46	16
g8812	5283	5915	4451	4522	3066	5923
g8813	537	84	307	13	164	124
g8814	69	41	36	42	26	28
g8815	3270	3508	1783	4647	2951	1028
g8816	850	405	699	368	508	552
g8817	29	63	54	75	22	74
g8818	31	1	9	3	5	9
g8819	143	280	156	76	30	102
g8820	13	12	17	13	9	12
g8821	8	26	21	34	9	15
g8822	648	622	290	367	309	345
g8823	77	146	109	123	64	86
g8824	5	20	0	14	1	13
g8825	374	305	173	232	163	277
g8826	8732	10316	5120	4727	4990	7647
g8827	7972	6236	6676	4078	2676	5292
g8828	364	813	1235	620	466	720
g8829	6	14	5	5	6	1
g8830	2118	1183	1609	2285	1116	2179
g8831	412	380	489	308	267	377
g8832	124	30	125	110	65	70
g8833	101	42	7	22	8	34
g8834	0	23	29	27	0	0
g8835	8	2	16	12	6	9
g8836	535	711	823	524	434	501
g8837	4825	12279	8771	5360	5494	6912
g8838	505	663	1169	1330	926	2194
g8839	4368	6959	4099	7881	5054	11043
g8840	8	12	7	15	0	0
g8841	19	151	64	74	35	77
g8842	1134	376	648	766	249	239
g8843	4414	2813	3060	2623	1997	2777
g8844	931	507	823	595	315	607
g8845	3909	2977	3025	2635	1777	2652
g8846	2191	756	1977	837	820	1129
g8847	2862	2390	947	1284	895	1629
g8848	1640	348	466	612	271	1160
g8849	10489	10464	14800	4938	9513	8765
g8850	5519	7019	5106	3346	3498	7996
g8851	131	209	142	240	140	80
g8852	294	497	244	273	297	256
g8853	942	436	905	263	639	887
g8854	362	212	370	257	290	334
g8855	66	237	497	51	61	15
g8856	233	146	261	227	163	207
g8857	87	62	42	175	119	55
g8858	14	10	3	12	7	8
g8859	111	54	51	109	78	131
g8860	3129	2325	3469	2730	2267	3202
g8861	205	233	484	235	140	211
g8862	318	155	86	30	62	25
g8863	30	165	126	31	17	48
g8864	0	0	0	0	1	5
g8865	4007	5911	4000	4414	4574	4536
g8866	746	514	389	283	387	431
g8867	2	3	8	0	5	10
g8868	260	390	113	261	196	237
g8869	3145	9708	4134	3795	1309	6345
g8870	602	58	194	259	227	386
g8871	422	274	295	576	41	163
g8872	3017	2847	2057	1297	906	1491
g8873	1475	499	218	102	570	90
g8874	66	70	59	71	68	96
g8875	348	1683	1147	424	223	559
g8876	22	7	18	10	10	5
g8877	637	320	296	223	34	225
g8878	71	204	104	122	28	22
g8879	544	3472	214	112	406	90
g8880	1457	1821	1363	665	444	536
g8881	2096	1353	2439	1949	1275	2245
g8882	671	532	2096	429	584	794
g8883	829	288	276	347	168	390
g8884	7472	4723	4684	6411	4636	4809
g8885	1493	963	1712	2654	1201	1939
g8886	965	661	687	246	311	579
g8887	69	35	61	199	88	62
g8888	34	8	44	16	19	12
g8889	5882	2674	4027	5045	4137	5718
g8890	9	16	5	13	7	7
g8891	111	185	111	76	54	155
g8892	78	188	73	89	87	97
g8893	1750	1894	1719	2671	974	1398
g8894	582	497	463	295	316	517
g8895	24	20	17	10	10	15
g8896	10226	7989	6815	5805	6917	6690
g8897	2701	5440	3044	2807	1373	2204
g8898	1035	1690	894	1197	356	1076
g8899	1232	1007	962	794	590	1144
g8900	57	4	30	0	13	6
g8901	906	535	526	509	261	597
g8902	174	168	419	221	140	153
g8903	11	0	1	3	3	3
g8904	88	104	71	124	98	75
g8905	1	5	28	0	0	51
g8906	3103	3677	2809	2739	2151	2773
g8907	191	323	459	258	180	181
g8908	536	141	317	109	1168	905
g8909	22	35	12	19	8	18
g8910	150	276	144	155	111	142
g8911	201	35	192	15	16	116
g8912	32212	19834	41548	24931	12159	10431
g8913	225	231	153	157	123	182
g8914	10	4	2	3	2	3
g8915	300	203	286	213	198	284
g8916	2688	3443	4927	2768	2914	3168
g8917	2	12	2	0	1	4
g8918	351	324	320	226	173	328
g8919	56	3	93	14	52	98
g8920	329	258	308	328	227	332
g8921	5	4	5	3	3	1
g8922	1345	1138	962	776	246	748
g8923	36	40	16	28	10	10
g8924	511	835	398	221	324	327
g8925	419	325	272	378	279	417
g8926	42	29	7	24	29	30
g8927	5	8	5	5	6	9
g8928	97	244	58	17	93	275
g8929	387	241	206	207	110	113
g8930	727	2064	1157	506	1000	1453
g8931	512	483	1056	275	422	711
g8932	110	134	215	133	116	236
g8933	1696	4752	1958	1837	1759	1995
g8934	9	4	1	2	2	5
g8935	81	184	50	68	123	234
g8936	47	121	67	41	35	16
g8937	0	1	0	32	20	5
g8938	2	8	6	2	6	6
g8939	14	26	20	36	42	34
g8940	25	0	5	3	1	0
g8941	3	0	1	4	3	14
g8942	2	4	8	2	4	13
g8943	614	1094	664	612	327	233
g8944	22	79	4	16	31	20
g8945	32	60	55	8	66	20
g8946	5	16	7	6	3	10
g8947	1378	4008	1566	1336	1305	3409
g8948	91	131	193	76	92	57
g8949	12	22	24	13	17	23
g8950	3027	5011	3861	3569	1415	4769
g8951	1303	3712	1074	2715	1126	2269
g8952	263	194	184	171	139	225
g8953	938	1671	891	795	170	1020
g8954	399	310	420	239	646	764
g8955	1726	1051	1577	1301	730	828
g8956	174	294	246	173	99	204
g8957	107	81	60	144	50	64
g8958	95	205	113	102	59	176
g8959	1987	1396	2128	1663	517	1570
g8960	1628	1135	1855	608	662	849
g8961	166	127	136	183	106	253
g8962	2649	1195	1105	1330	641	1146
g8963	28	228	25	16	15	82
g8964	142	356	180	240	178	193
g8965	869	778	1121	477	605	414
g8966	3	3	8	1	4	0
g8967	1085	1026	2315	2048	570	823
g8968	802	339	516	792	853	698
g8969	1373	1304	515	671	312	536
g8970	2	0	69	14	0	53
g8971	1230	956	1041	725	542	1057
g8972	8	7	11	4	0	1
g8973	628	353	478	322	206	518
g8974	117	139	92	96	135	304
g8975	18	30	25	20	12	23
g8976	138	125	80	102	86	133
g8977	2	8	0	0	0	4
g8978	761	1069	908	470	427	929
g8979	2614	2370	2836	2108	1693	2660
g8980	287	226	123	159	88	118
g8981	39	26	18	12	2	6
g8982	10	0	3	6	2	4
g8983	37	13	43	9	32	12
g8984	3	4	3	3	3	2
g8985	63	27	24	35	15	44
g8986	26487	30369	7760	26277	17392	22790
g8987	36	7	54	0	8	1
g8988	2	10	11	4	4	12
g8989	1497	707	864	1053	972	2075
g8990	1440	615	323	181	549	311
g8991	160	32	8	2	36	110
g8992	3289	3845	2148	2349	2091	2217
g8993	3816	4398	4808	3268	1910	2447
g8994	9	10	0	2	2	17
g8995	1146	1050	1147	837	621	1585
g8996	0	5	0	0	0	2
g8997	38	103	13	47	37	68
g8998	200	52	27	26	5	238
g8999	430	990	525	474	329	480
g9000	935	653	1051	1002	465	478
g9001	2	5	7	18	1	16
g9002	12	6	74	8	23	34
g9003	40	30	14	8	5	9
g9004	1165	1063	807	713	490	756
g9005	2043	1827	1559	1550	1133	1773
g9006	100	20	50	152	97	47
g9007	3	6	0	2	1	5
g9008	150	91	132	161	55	92
g9009	486	217	376	461	424	394
g9010	20	17	12	0	6	11
g9011	314	783	924	450	205	522
g9012	0	0	0	9	0	0
g9013	910	759	2092	828	432	666
g9014	469	426	664	667	276	742
g9015	49	33	32	27	5	30
g9016	16	3	3	3	2	13
g9017	84	65	69	52	36	56
g9018	9	52	40	2	22	126
g9019	95	1	163	135	1	460
g9020	2397	2458	2426	743	2317	1086
g9021	13	12	6	10	2	7
g9022	49	42	12	38	21	25
g9023	2347	2957	1965	1042	1713	1617
g9024	127	45	16	108	0	8
g9025	27	79	107	34	20	22
g9026	15	8	3	8	7	8
g9027	2122	1285	1087	1143	650	814
g9028	923	1054	568	880	466	1139
g9029	96	63	128	88	25	72
g9030	7	7	9	18	4	19
g9031	93	58	88	90	41	21
g9032	6	24	32	9	21	5
g9033	95	158	119	144	87	188
g9034	90	115	107	80	12	86
g9035	672	860	809	595	562	879
g9036	11	10	1	0	6	0
g9037	72	132	108	92	116	99
g9038	45	24	62	44	27	21
g9039	19	1	2	21	3	4
g9040	232	213	342	85	273	168
g9041	126	110	129	113	74	136
g9042	32	31	38	24	11	23
g9043	642	504	706	479	314	530
g9044	0	2	7	0	0	1
g9045	493	2009	1166	1218	347	811
g9046	57	52	64	104	49	14
g9047	601	744	835	537	425	610
g9048	39	22	10	14	6	21
g9049	88	92	40	53	44	46
g9050	393	139	262	110	82	209
g9051	29	41	20	61	32	34
g9052	0	42	0	0	5	0
g9053	306	480	791	456	190	772
g9054	286	477	160	40	4	268
g9055	4328	5133	5038	1434	2493	3862
g9056	462	453	290	215	147	163
g9057	706	671	889	520	371	337
g9058	17	64	2	51	18	47
g9059	468	219	755	171	276	636
g9060	0	0	0	0	1	0
g9061	347	186	309	314	45	252
g9062	753	834	374	378	167	404
g9063	27	11	31	36	7	26
g9064	4	1	9	0	0	0
g9065	320	176	304	9	111	48
g9066	73	55	100	57	45	44
g9067	9	19	28	23	36	50
g9068	33789	16481	23634	25532	14220	17537
g9069	2286	1682	3519	2438	1242	3121
g9070	906	3660	1123	580	2503	2515
g9071	1593	1088	1241	1066	665	779
g9072	41	32	37	37	11	31
g9073	5	64	201	13	47	6
g9074	4	26	4	18	5	39
g9075	0	22	16	24	3	9
g9076	2590	1903	2139	857	1354	2339
g9077	5589	4624	3720	3445	1786	4188
g9078	13	43	21	19	11	39
g9079	2549	11609	1593	699	2355	98
g9080	36	41	11	19	8	8
g9081	310	1648	1226	665	917	1288
g9082	454	107	207	82	250	111
g9083	2	2	0	0	0	5
g9084	6	4	0	2	5	2
g9085	669	205	557	431	224	472
g9086	548	633	577	627	243	397
g9087	487	25	57	1000	21	225
g9088	84	49	27	45	43	38
g9089	309	261	168	172	220	126
g9090	224	147	76	141	28	272
g9091	55	75	19	52	23	29
g9092	335	313	184	191	180	378
g9093	3	16	14	8	2	23
g9094	1823	1802	1508	1205	717	1008
g9095	509	283	480	317	210	396
g9096	6681	3430	4655	2781	2515	3379
g9097	36	23	23	36	16	21
g9098	140	4	103	28	73	12
g9099	892	2157	1081	736	579	2095
g9100	20	16	8	4	11	12
g9101	100	3	7	33	129	18
g9102	733	410	145	825	511	252
g9103	2	0	3	0	0	2
g9104	0	0	13	12	3	0
g9105	21621	16464	15033	24486	17270	20717
g9106	582	615	600	611	338	543
g9107	28	15	25	19	20	18
g9108	0	15	36	41	15	88
g9109	66	120	156	128	59	115
g9110	6536	5637	5909	4678	3308	3999
g9111	22	12	144	61	16	41
g9112	300	425	130	287	127	158
g9113	28	52	37	46	37	40
g9114	3	27	30	4	1	0
g9115	2255	1514	1529	1594	1380	1860
g9116	146	346	168	116	36	146
g9117	9	1	4	5	3	0
g9118	25	13	19	23	0	2
g9119	2570	3301	1858	1734	1390	2828
g9120	258	382	223	77	103	254
g9121	72	171	211	30	83	189
g9122	894	943	586	779	400	572
g9123	1835	1471	1663	910	936	1847
g9124	1857	1976	938	1487	489	2475
g9125	162	129	259	180	207	75
g9126	148	305	266	102	50	249
g9127	5	7	7	1	6	1
g9128	489	572	637	283	550	427
g9129	2	3	16	109	34	161
g9130	50	155	22	51	153	104
g9131	12	4	10	70	12	10
g9132	5395	6291	3659	4233	3010	3841
g9133	369	216	304	217	156	414
g9134	6	13	0	15	12	4
g9135	252	227	170	171	93	284
g9136	10	7	5	12	9	9
g9137	2402	2119	2326	2161	1083	1672
g9138	1668	7141	4833	1605	11695	3037
g9139	2403	489	611	423	607	648
g9140	72	118	142	34	85	77
g9141	27	62	131	48	44	49
g9142	208	748	357	201	403	689
g9143	1335	1300	1509	867	718	843
g9144	237	132	43	157	206	98
g9145	1890	4759	1699	1542	1441	1444
g9146	30	39	6	8	3	74
g9147	1860	2721	1062	1682	859	2132
g9148	111	121	94	101	76	71
g9149	205	246	147	47	93	197
g9150	6	3	0	2	0	2
g9151	137	91	104	138	74	142
g9152	69	28	27	5	30	60
g9153	2181	1226	1494	1145	757	1015
g9154	187	303	27	125	48	69
g9155	5415	6271	11231	9776	7179	7241
g9156	1	6	5	4	0	3
g9157	198	2	3	946	149	376
g9158	2	1	5	10	0	2
g9159	10	14	14	11	11	12
g9160	2366	2993	1844	1779	1930	1040
g9161	13	5	23	18	3	26
g9162	561	334	1338	863	415	983
g9163	4704	7838	12272	6877	7940	5385
g9164	856	335	146	321	79	466
g9165	0	0	0	16	0	0
g9166	3009	3219	6526	2123	4746	3920
g9167	366	310	252	104	160	173
g9168	4124	2834	3698	1805	1345	2165
g9169	28	48	9	28	50	31
g9170	962	382	980	779	683	468
g9171	14	0	13	1	0	2
g9172	134	13	102	46	40	57
g9173	799	881	524	686	408	655
g9174	61	30	84	14	33	73
g9175	21	9	15	5	7	8
g9176	40	0	4	12	0	1
g9177	2054	1403	1186	1855	741	1471
g9178	187	190	116	131	67	101
g9179	9	1	2	2	1	0
g9180	9445	9627	4785	6156	6211	4834
g9181	224	64	7	34	63	29
g9182	637	810	714	127	208	1866
g9183	135	643	396	152	159	325
g9184	327	1459	407	994	549	489
g9185	157	388	169	201	177	276
g9186	262	240	296	454	134	202
g9187	6	0	3	3	5	0
g9188	205	140	111	140	34	105
g9189	2357	1421	1604	2391	673	1803
g9190	1358	1741	2635	2501	1488	1741
g9191	1632	1843	1087	1328	1133	1123
g9192	218	175	297	217	78	89
g9193	490	653	343	570	245	430
g9194	12	9	10	2	5	0
g9195	601	604	321	299	277	473
g9196	131	141	87	145	48	80
g9197	1667	1389	1167	259	1153	588
g9198	3	3	1	2	0	15
g9199	1	5	2	9	0	2
g9200	391	454	485	95	251	371
g9201	128	440	350	161	232	219
g9202	299	60	36	35	0	28
g9203	3605	3836	3338	2455	1630	3011
g9204	0	1	1	0	0	8
g9205	6	12	30	14	3	19
g9206	1101	468	678	654	405	797
g9207	98	90	43	48	50	55
g9208	153	271	133	97	90	66
g9209	16	3	13	3	2	0
g9210	1247	1484	884	1558	1160	2062
g9211	3818	2550	2502	2199	1327	1994
g9212	66	2	48	16	2	24
g9213	90	7	0	1	7	0
g9214	1597	2150	1020	1194	761	1394
g9215	2	9	13	4	1	2
g9216	1205	715	610	1756	409	949
g9217	2	9	7	16	3	1
g9218	4	12	3	1	2	2
g9219	9	1207	25	8	56	30
g9220	2613	2099	1411	1077	856	1453
g9221	5	17	8	13	23	39
g9222	929	849	850	705	689	750
g9223	2	0	0	12	0	0
g9224	11	13	14	11	9	9
g9225	781	476	437	496	533	554
g9226	135	161	142	148	202	159
g9227	5	2	7	2	12	1
g9228	59	56	12	22	28	19
g9229	11	19	16	26	14	7
g9230	1	8	155	163	21	21
g9231	169	42	49	63	24	61
g9232	5	3	1	3	1	1
g9233	11285	4446	6258	4029	2363	4519
g9234	701	903	604	580	369	540
g9235	196	30	159	71	8	184
g9236	1018	992	715	807	190	596
g9237	548	508	512	362	460	514
g9238	2842	2126	2644	2108	1590	2608
g9239	1	0	33	3	0	0
g9240	86	7	177	6	24	39
g9241	228	257	562	60	44	330
g9242	29	50	71	18	24	11
g9243	11	15	22	6	10	1
g9244	106	77	47	86	29	72
g9245	0	0	5	0	0	1
g9246	3294	4035	1749	2042	2048	1060
g9247	1	20	56	5	8	6
g9248	258	300	309	186	101	193
g9249	17	1	10	8	3	11
g9250	9	17	29	1	15	13
g9251	14	4	12	8	3	9
g9252	131	27	32	59	15	26
g9253	2469	136	786	767	662	534
g9254	1196	1354	1407	1316	1380	1733
g9255	27	12	29	25	17	21
g9256	548	311	370	376	366	276
g9257	2667	1702	2089	1132	903	1228
g9258	0	1	3	2	1	2
g9259	30	23	48	7	34	44
g9260	2000	2054	1762	1629	1031	1309
g9261	1	6	0	0	3	5
g9262	98	91	157	60	102	95
g9263	1971	292	405	654	662	932
g9264	28	32	46	35	36	14
g9265	90331	120736	83848	66877	27366	51659
g9266	23	5	7	12	0	5
g9267	4	2	7	0	7	8
g9268	59	79	72	97	54	66
g9269	14	10	5	2	23	4
g9270	58	77	89	67	22	25
g9271	124	162	204	43	47	168
g9272	7	5	24	11	8	34
g9273	1351	1637	1119	826	761	929
g9274	18	34	7	6	3	8
g9275	327	376	363	409	217	295
g9276	1088	1296	1309	1458	553	757
g9277	175	119	156	126	127	185
g9278	161	53	26	17	31	79
g9279	94	98	51	50	34	24
g9280	41	18	12	48	16	17
g9281	29	106	26	86	34	45
g9282	2500	4460	2494	2844	1694	2086
g9283	12	39	11	1	16	28
g9284	618	135	77	85	281	73
g9285	755	608	610	417	238	478
g9286	426	611	661	522	210	465
g9287	508	325	207	197	257	327
g9288	1445	531	572	794	279	349
g9289	481	256	410	202	140	303
g9290	85	105	72	24	28	61
g9291	4493	1507	5678	4595	3133	8758
g9292	114	171	59	126	64	82
g9293	579	1932	1602	985	713	1117
g9294	1	0	12	6	1	1
g9295	114	78	119	67	80	89
g9296	33	10	11	2	9	0
g9297	48	86	40	58	49	28
g9298	590	326	571	270	460	470
g9299	3003	3564	2748	2326	1778	2017
g9300	1036	254	600	933	334	1336
g9301	2214	1892	1423	1405	925	1687
g9302	904	374	2026	687	464	971
g9303	4601	1978	2297	1604	1776	1576
g9304	4	46	147	7	27	98
g9305	759	427	851	472	438	604
g9306	108	35	102	79	46	63
g9307	294	197	90	47	210	60
g9308	115	98	64	100	64	85
g9309	2878	2844	3140	2209	2032	842
g9310	7	2	24	5	6	7
g9311	373	703	403	487	386	488
g9312	555	401	323	459	176	841
g9313	265	181	237	102	128	52
g9314	1523	1261	927	851	956	1196
g9315	48	27	78	23	33	123
g9316	495	1465	1679	2399	1566	1733
g9317	405	354	666	310	418	254
g9318	395	289	165	193	326	308
g9319	36	48	39	27	12	33
g9320	34	33	24	31	18	27
g9321	2868	2583	4071	2177	2173	2277
g9322	6343	757	1252	2822	578	891
g9323	374	373	293	328	362	342
g9324	11	10	22	55	10	17
g9325	51	34	15	41	49	40
g9326	152	185	116	9	28	196
g9327	310	323	380	246	325	418
g9328	11	13	8	18	8	23
g9329	391	228	60	425	163	245
g9330	1040	1038	927	621	528	1048
g9331	60	46	75	63	53	133
g9332	1129	73	413	281	494	242
g9333	2387	2422	1163	4311	2713	1775
g9334	311	1239	1574	1512	941	915
g9335	3060	2331	2573	2891	1758	1893
g9336	19	2	1	26	2	0
