	sample1	sample2	sample3	sample4	sample5	sample6	sample7	sample8	sample9	sample10	sample11	sample12
g8474	3798	4641	3951	10238	7696	3748	4137	3545	4973	1725	5363	2509
g8475	256	446	369	424	234	314	323	298	211	439	404	155
g8476	244	336	255	317	293	146	124	199	72	190	483	142
g8477	5283	3587	4351	6719	3195	4959	4171	4988	3957	4615	5575	2943
g8478	236	181	282	200	184	299	192	295	337	500	482	158
g8479	43	127	11	40	30	17	73	33	54	61	59	14
g8480	305	75	180	58	29	40	428	279	190	44	153	79
g8481	27	188	61	50	17	102	69	26	33	34	87	77
g8482	58	102	96	129	97	26	49	81	67	250	26	119
g8483	12	9	16	6	11	9	2	0	3	14	14	6
g8484	2	4	3	6	8	3	8	4	3	11	0	0
g8485	1266	1310	1521	1532	1800	1662	1340	1145	1291	1678	1289	1105
g8486	3507	3637	2720	4524	3732	7411	2183	2538	1516	6426	2329	2667
g8487	1359	2126	1490	1612	1658	2983	935	2219	2047	1880	1774	1632
g8488	839	1057	844	1257	1277	1786	1285	1334	965	1724	1536	696
g8489	143	111	135	167	176	139	202	177	143	206	254	103
g8490	1	80	9	0	44	3	82	16	26	4	52	11
g8491	861	557	655	1137	1163	933	609	351	492	665	679	156
g8492	41	34	37	38	52	15	39	36	41	21	47	6
g8493	1971	1683	1438	2893	1404	3290	2654	1903	1379	2659	2758	1885
g8494	657	1066	866	1120	1103	1202	1173	1005	1324	1094	1174	852
g8495	109	71	71	85	97	64	106	96	87	76	69	34
g8496	2	4	3	19	3	0	15	3	4	6	1	0
g8497	4	13	17	5	20	9	17	9	14	8	7	16
g8498	2207	3899	2625	1927	3214	4253	2142	3136	2682	1795	2207	1068
g8499	10	12	19	6	28	19	10	16	41	46	26	9
g8500	78	24	9	43	6	113	92	22	133	7	291	47
g8501	1054	1118	699	1587	1334	3263	1344	3452	1926	583	1244	2128
g8502	1276	1314	1024	2034	1748	1661	1054	1845	1346	1482	1306	951
g8503	4	3	5	1	5	3	2	2	2	2	3	0
g8504	8890	13331	16321	20739	11401	14161	6855	21239	18224	17882	23010	8987
g8505	80	91	82	87	69	100	97	69	100	112	78	58
g8506	62	29	12	2	63	175	51	25	24	36	13	47
g8507	83	32	42	22	40	37	32	17	48	55	39	33
g8508	7	43	20	32	18	44	12	13	24	43	44	17
g8509	8	16	24	42	7	2	32	10	25	13	15	17
g8510	417	340	723	468	592	638	480	509	474	443	816	345
g8511	23	41	12	66	35	70	35	29	27	12	35	24
g8512	117	102	98	146	176	251	201	79	33	38	65	37
g8513	27	35	45	19	24	9	44	2	47	50	18	11
g8514	685	573	380	887	1087	2714	436	910	494	4555	847	997
g8515	3	8	4	11	10	12	12	5	11	8	10	5
g8516	2875	1358	2493	4852	2681	4757	2904	2086	2056	2373	2440	1550
g8517	0	11	3	6	21	23	20	13	17	3	37	5
g8518	267	363	286	627	354	329	332	267	232	682	452	255
g8519	1830	1942	540	689	1448	5806	1550	1021	1676	4072	1289	1020
g8520	24	48	13	37	31	59	21	28	45	42	42	21
g8521	347	228	335	238	368	428	392	499	419	858	300	155
g8522	4325	3339	4920	3739	3816	4005	4031	4144	3172	5825	4367	2053
g8523	271	376	334	468	385	328	405	497	473	309	525	304
g8524	111	108	78	68	128	112	55	98	117	52	157	79
g8525	60	63	33	84	81	99	31	53	30	28	46	45
g8526	969	724	1214	1029	701	1195	705	1285	524	790	1552	824
g8527	4	22	9	24	7	4	9	10	22	15	41	6
g8528	21	21	11	26	12	15	15	7	12	12	18	18
g8529	1697	1322	1477	998	3268	2225	1392	1184	880	2127	1147	845
g8530	4	10	20	14	6	17	12	9	3	12	6	11
g8531	12	23	5	0	8	11	6	12	3	11	5	2
g8532	16	20	43	23	58	41	34	12	16	89	28	21
g8533	68	64	93	122	126	102	92	143	99	61	202	44
g8534	702	1173	1335	1442	1498	1448	844	1193	1330	1940	1190	1005
g8535	1092	1270	2052	1168	1726	932	1135	1557	1344	1615	2440	967
g8536	2113	1635	1868	1797	1277	2227	1679	1420	977	1946	1707	917
g8537	5	35	24	8	15	5	6	22	8	16	12	1
g8538	5	17	8	12	3	3	5	2	1	3	4	2
g8539	174	173	311	132	468	228	426	565	67	995	577	444
g8540	24	65	181	59	4	307	9	78	38	1	5	8
g8541	86	80	124	153	121	101	157	117	98	191	93	115
g8542	459	366	435	454	777	750	471	457	406	280	438	250
g8543	3	29	3	18	15	4	18	6	32	41	7	3
g8544	51	101	83	104	105	80	137	136	108	52	79	112
g8545	427	628	452	663	582	857	481	770	504	598	596	342
g8546	6919	9835	10313	8698	7183	10114	7589	6211	4994	14015	5954	6099
g8547	313	210	592	281	211	456	586	300	236	423	381	150
g8548	8	0	3	1	1	8	0	0	0	0	0	0
g8549	6	1	19	9	12	6	11	2	20	7	7	4
g8550	14	40	33	34	12	29	60	21	19	46	27	12
g8551	422	573	369	995	829	1290	598	539	620	723	868	230
g8552	29	71	18	88	18	68	43	35	9	65	59	42
g8553	1061	568	694	1028	778	920	809	1138	1324	491	1502	871
g8554	20	59	118	72	270	57	76	28	42	212	101	96
g8555	67	50	58	140	38	55	69	50	47	47	131	41
g8556	34	38	31	30	32	59	32	34	36	45	33	14
g8557	1	2	2	3	5	4	1	5	3	5	5	4
g8558	1426	1391	1314	1762	715	1895	1222	1041	1029	1644	2444	895
g8559	167	163	137	132	63	142	231	222	72	120	174	91
g8560	1225	1207	1979	1962	1296	2178	2095	1730	1056	1578	1134	754
g8561	3445	2898	2941	2345	4393	3315	2225	1089	1465	2752	3697	2792
g8562	0	19	6	4	0	5	0	3	2	1	14	2
g8563	622	517	500	747	965	671	543	622	476	728	875	304
g8564	8547	7439	6076	6144	6892	8644	4529	5950	7196	7513	6426	4609
g8565	92	87	40	52	247	94	65	157	128	36	63	95
g8566	2352	1072	1586	2251	1414	3154	1795	2234	2264	2316	1380	876
g8567	2394	1502	2275	1799	2095	2927	2478	2065	1601	1720	3852	1744
g8568	5	0	0	10	2	2	14	3	0	0	8	0
g8569	1384	457	1377	1326	1322	824	1201	1019	1275	490	2004	1066
g8570	276	401	431	390	387	498	327	260	292	415	340	193
g8571	2	3	3	9	4	1	3	9	3	5	8	3
g8572	202	836	713	644	449	443	659	585	485	675	922	391
g8573	150	122	100	170	133	87	359	239	178	323	364	190
g8574	9	18	8	9	5	9	22	3	5	9	10	2
g8575	2743	1739	2763	1579	2239	3301	2118	1709	2227	1904	2462	1305
g8576	81	25	0	106	11	24	0	2	88	3	0	3
g8577	5439	9759	6590	5130	7065	8476	5129	5663	4806	4784	5627	3322
g8578	58	24	31	65	0	0	5	1	17	0	0	5
g8579	1	0	6	9	7	5	3	1	4	7	2	12
g8580	382	639	420	468	513	670	333	239	370	610	415	382
g8581	794	1120	200	733	699	1302	562	1273	534	683	1760	672
g8582	600	1103	1200	1051	796	1396	1187	1690	954	828	1092	414
g8583	16416	13667	20567	21621	19200	11900	17446	20259	12364	17764	14824	8940
g8584	147	283	330	370	245	382	318	606	412	230	309	62
g8585	8	4	16	5	5	10	15	7	11	11	10	7
g8586	432	372	60	140	379	235	216	219	233	149	107	111
g8587	22	61	14	116	4	3	21	13	32	16	14	8
g8588	1590	1052	1593	1320	1190	1342	1143	1084	760	1405	1349	956
g8589	548	1489	1009	1206	1737	1025	1784	1456	813	1640	1517	1408
g8590	20	15	26	25	26	30	11	17	31	31	29	13
g8591	1	11	1	2	1	3	1	9	5	10	26	9
g8592	28	59	69	68	99	62	73	146	54	73	164	73
g8593	1	1	7	4	5	6	5	2	0	3	0	3
g8594	35	108	1	117	219	212	6	1	2	0	31	0
g8595	25	19	42	45	62	71	38	27	13	12	28	19
g8596	139	102	43	196	134	52	153	34	190	76	158	84
g8597	1321	1016	751	774	234	579	658	493	795	1151	1099	361
g8598	1307	886	854	801	647	1156	1012	893	722	1117	817	576
g8599	572	2728	2471	3480	241	3739	978	3988	1142	1536	2546	2097
g8600	1253	1801	2976	2379	802	1911	1459	974	1029	1744	2317	701
g8601	617	842	1088	1338	1088	771	743	1242	878	1312	695	552
g8602	350	359	401	534	440	402	569	375	284	325	473	190
g8603	131	232	209	294	406	634	569	461	547	752	921	177
g8604	221	234	437	579	308	490	602	273	581	426	188	484
g8605	77	100	52	107	129	60	64	40	77	54	61	44
g8606	1	0	1	1	8	1	9	6	3	1	2	5
g8607	194	291	376	405	303	922	387	203	194	461	1055	237
g8608	1129	1427	1251	1758	1273	1383	1269	1644	1097	1096	1294	733
g8609	178	115	176	306	158	48	139	94	111	143	111	91
g8610	1368	2012	1230	1102	2784	2437	772	1034	1555	2561	3037	1647
g8611	30	105	42	35	28	38	31	46	38	89	10	15
g8612	176	289	296	358	229	339	229	329	312	332	319	177
g8613	6	0	62	6	1	9	26	36	30	75	1	49
g8614	1138	912	780	988	937	513	488	1448	1094	1827	645	270
g8615	5867	7870	3108	1240	1609	1793	524	919	3038	4258	3582	1768
g8616	44	72	26	113	39	36	40	25	18	18	19	22
g8617	37	110	139	80	67	119	97	168	77	86	105	203
g8618	51	159	74	47	40	52	165	38	113	72	70	41
g8619	15	46	19	6	8	46	28	57	55	50	23	11
g8620	11	250	195	45	161	146	89	66	86	116	18	85
g8621	94	228	25	93	36	98	129	182	37	147	124	17
g8622	0	11	0	6	3	1	9	6	0	2	7	1
g8623	36	70	55	53	68	42	83	34	42	128	103	45
g8624	65	62	109	74	66	64	36	125	66	161	55	46
g8625	536	363	754	403	899	727	570	983	803	626	813	423
g8626	121	161	178	213	123	326	91	350	93	274	681	108
g8627	17	44	75	62	45	39	104	87	36	38	74	24
g8628	1708	1223	1540	1762	1811	1628	1321	1811	1192	2106	2243	1174
g8629	21	8	16	21	15	3	12	66	25	14	33	0
g8630	1	79	78	285	21	4	15	22	27	84	2	32
g8631	731	1394	1427	1907	2152	726	1534	2354	1231	1704	1842	1028
g8632	1089	640	375	456	468	589	748	927	679	689	1248	420
g8633	1475	2495	1542	1716	2325	1663	1819	1643	1439	1484	1874	908
g8634	3	6	3	20	18	29	2	7	20	0	6	13
g8635	4778	5610	6380	4732	5161	4852	5830	7138	6429	5374	5857	2944
g8636	43	35	31	35	38	44	29	52	21	46	44	21
g8637	227	315	461	238	437	488	433	380	326	339	291	251
g8638	15	15	13	41	5	6	21	22	14	5	6	0
g8639	5742	3353	5927	5533	5676	8233	3954	6037	3930	3629	4142	2617
g8640	437	612	610	1033	661	856	1301	867	756	807	946	222
g8641	1402	1099	2048	218	29	1521	417	507	1623	1564	744	562
g8642	1225	1072	1471	1235	557	1725	521	999	843	957	1174	592
g8643	5	5	0	8	13	6	7	5	4	4	6	4
g8644	5390	4034	5284	4974	6973	5800	6440	8360	5388	7963	8997	3729
g8645	26	91	21	29	12	20	0	28	54	79	3	0
g8646	13	11	21	21	14	12	11	13	8	11	20	9
g8647	963	505	0	361	1007	0	185	1	158	6	0	10
g8648	25	10	118	36	36	70	42	58	43	19	131	27
g8649	45	96	65	55	32	130	28	41	96	89	132	33
g8650	34	77	42	52	83	102	90	75	24	55	62	22
g8651	902	655	812	599	885	857	839	1057	870	1442	1456	545
g8652	3	10	18	23	10	67	11	26	19	4	12	3
g8653	27	142	86	99	59	139	121	67	42	63	138	40
g8654	1	0	1	3	0	4	1	0	12	1	0	1
g8655	248	735	232	128	111	309	469	170	417	493	206	364
g8656	796	549	811	1270	1239	1233	447	1763	675	1170	601	1029
g8657	25	63	135	316	52	155	123	99	129	91	97	95
g8658	19	74	55	119	116	14	48	17	16	74	39	16
g8659	591	979	529	465	478	446	515	374	1099	283	705	347
g8660	1912	2622	1342	2371	887	1579	918	1457	842	1785	1327	568
g8661	8	15	7	1	10	3	2	3	4	3	8	3
g8662	115	57	117	116	80	108	99	128	111	170	167	60
g8663	50	0	0	0	5	0	2	1	0	0	0	0
g8664	31	28	8	13	18	10	10	12	9	51	45	0
g8665	5	19	11	26	10	15	11	10	24	43	15	2
g8666	477	980	625	1230	212	1141	880	1351	886	1023	1090	636
g8667	389	288	234	304	350	494	459	367	286	568	489	163
g8668	251	225	279	182	204	301	278	252	191	318	334	123
g8669	998	1010	1118	1217	1049	1255	1011	758	629	1159	796	767
g8670	507	379	415	508	506	335	382	480	507	427	587	209
g8671	348	226	453	275	262	235	276	162	239	516	217	95
g8672	0	22	7	3	0	5	15	3	5	1	2	4
g8673	439	549	537	522	396	781	648	517	353	981	417	102
g8674	487	553	378	1032	540	850	776	500	724	581	876	333
g8675	198	237	249	201	197	241	374	167	233	453	356	154
g8676	0	5	16	6	4	2	7	13	1	2	3	1
g8677	63	103	66	115	64	65	82	129	94	89	91	51
g8678	418	1054	745	273	339	539	1101	610	222	691	361	195
g8679	30	156	217	138	19	478	382	541	72	239	43	123
g8680	890	224	535	446	1001	812	555	434	336	600	833	118
g8681	636	405	278	92	137	339	56	179	395	573	493	172
g8682	14	22	21	40	51	47	39	4	63	23	36	43
g8683	1994	1864	1808	2759	2410	2520	740	2786	677	1663	1988	762
g8684	11	2	3	7	9	23	7	5	13	4	9	3
g8685	1194	1108	891	1518	850	2036	798	1540	1105	1240	1677	943
g8686	5801	5030	8631	7650	10061	11212	9038	11504	6407	10050	10560	6380
g8687	601	100	200	736	359	339	214	264	91	173	669	122
g8688	18	7	30	20	8	5	66	18	6	14	53	16
g8689	2102	1722	2368	1608	2544	2558	2147	2610	1466	2903	2353	1223
g8690	56	134	19	77	68	98	36	34	78	48	221	37
g8691	7	6	18	0	12	5	2	8	3	6	7	6
g8692	309	356	358	363	339	581	477	526	285	330	516	273
g8693	1	2	4	1	2	4	0	2	2	2	6	2
g8694	24	24	32	54	22	90	44	100	67	144	40	29
g8695	29	114	70	27	66	58	98	100	105	91	73	72
g8696	102	31	25	25	68	100	94	27	65	18	151	33
g8697	902	448	724	1199	415	569	1304	564	977	461	1130	541
g8698	170	577	843	1082	1025	157	1813	516	637	319	1106	165
g8699	15	1	28	16	9	4	1	1	2	0	7	22
g8700	146	97	59	33	51	108	68	113	59	107	104	26
g8701	2338	2669	4015	3855	3872	5510	3525	2775	2764	2462	3003	1808
g8702	50	34	51	45	45	40	28	70	13	41	33	19
g8703	0	1	1	0	10	4	10	0	10	6	2	0
g8704	9	2	5	4	5	2	11	0	13	7	5	3
g8705	2793	1554	718	1342	297	2136	2394	1115	1017	1677	877	1105
g8706	31	11	48	14	60	12	13	37	43	15	108	22
g8707	2625	2140	1806	3881	3900	4658	2420	3419	3736	3919	4162	1971
g8708	495	468	489	576	436	445	374	295	317	420	542	212
g8709	278	184	553	460	868	69	625	5	31	87	29	381
g8710	14	23	7	14	13	6	1	19	18	28	18	4
g8711	123	138	85	195	136	130	122	132	69	98	142	83
g8712	13	0	1	1	3	0	69	4	0	0	0	7
g8713	7855	5763	11066	6631	6480	9412	9034	7444	4751	10453	7647	3736
g8714	23	2	8	10	11	10	16	30	7	4	12	7
g8715	2418	1925	996	2427	2313	1932	1454	2083	1117	1406	2043	700
g8716	129	74	65	134	55	124	107	68	104	45	104	56
g8717	17	17	40	22	20	21	17	26	27	26	20	14
g8718	1508	1363	1058	1581	1339	1411	1330	1605	650	1762	1518	644
g8719	185	124	279	295	118	251	136	125	120	112	164	108
g8720	18	0	36	10	53	0	0	74	142	14	0	10
g8721	4	42	19	3	37	18	2	7	17	11	0	14
g8722	1078	844	1231	1564	1624	1833	1150	1163	1108	2016	1880	972
g8723	481	183	781	1034	474	633	598	1528	686	1164	802	147
g8724	4	2	1	2	0	8	15	3	5	6	1	5
g8725	79	215	126	256	347	184	197	256	144	292	356	111
g8726	3	7	4	1	7	5	6	1	6	2	7	4
g8727	355	927	631	983	639	471	810	845	418	416	664	465
g8728	31	10	41	37	5	6	43	12	31	37	19	2
g8729	819	695	914	1045	1234	988	1121	893	706	1051	1277	499
g8730	28	38	3	59	44	37	6	59	16	48	19	75
g8731	457	94	451	36	248	198	4	47	241	489	22	1347
g8732	16	14	3	1	8	2	2	5	19	39	3	3
g8733	1503	1335	1906	1784	955	1130	1944	863	1490	956	1542	717
g8734	24	9	8	13	13	16	14	6	17	18	26	10
g8735	41	40	68	70	60	72	61	86	67	100	90	25
g8736	3	3	13	1	2	10	0	9	2	0	2	3
g8737	1	3	11	1	4	7	4	13	10	5	4	3
g8738	3931	3268	4169	3876	7048	4864	1998	4876	2852	4876	3476	1610
g8739	40	1	19	6	21	15	16	8	8	10	60	26
g8740	149	199	128	154	99	313	312	179	175	356	259	122
g8741	3	6	12	16	15	13	8	5	1	17	13	6
g8742	286	478	427	503	407	1014	725	491	425	716	572	136
g8743	6610	6715	9896	8663	7157	11537	10124	9391	6347	10983	10031	7651
g8744	46	73	90	195	81	108	112	59	115	273	108	85
g8745	36	20	30	46	25	22	28	38	25	19	25	11
g8746	77	106	230	248	74	163	95	227	45	85	147	102
g8747	583	647	287	680	1085	585	1055	838	311	1051	455	335
g8748	39	50	51	44	53	60	34	72	59	60	50	32
g8749	44	40	26	41	54	29	36	35	38	15	49	40
g8750	1919	2368	2795	2420	3483	3762	2462	2188	1884	2302	2982	872
g8751	5	15	34	32	25	47	91	6	33	30	50	34
g8752	12	19	12	24	17	12	7	10	23	9	23	6
g8753	2	1	9	2	14	4	5	13	1	20	1	3
g8754	995	579	851	1223	587	1319	1075	885	469	1113	1025	308
g8755	8	70	53	76	4	16	155	2	257	5	24	8
g8756	874	384	836	1465	1197	738	637	1560	955	2901	941	318
g8757	2	25	13	28	22	19	10	27	0	19	58	25
g8758	3	2	9	1	5	8	3	13	10	9	8	8
g8759	42	69	63	77	36	37	39	97	27	20	57	22
g8760	2475	918	749	1547	2895	823	2684	1308	2810	2358	2369	896
g8761	74	11	28	79	53	185	73	3	130	75	1	11
g8762	11	15	12	40	2	25	11	2	67	5	4	15
g8763	1425	2073	1515	2133	1996	2400	1610	1812	1336	2097	1404	903
g8764	615	2405	804	1904	418	1357	316	3821	771	639	2745	595
g8765	61	200	180	115	121	291	221	124	116	355	196	74
g8766	26	26	32	61	14	11	2	16	29	5	48	9
g8767	38	20	33	41	20	29	21	22	60	30	34	29
g8768	347	312	241	339	319	355	272	272	248	303	278	131
g8769	228	129	115	235	135	207	68	116	227	136	48	106
g8770	918	809	698	600	623	490	910	621	520	381	780	249
g8771	6584	2911	6066	7867	1403	7822	6208	534	3656	2004	2569	2856
g8772	54	61	54	53	78	51	115	62	71	76	102	38
g8773	786	973	1091	1094	1274	1529	1019	1096	1464	1335	1212	614
g8774	1	5	0	1	1	0	0	2	1	5	5	2
g8775	405	366	352	278	259	331	307	445	421	591	560	221
g8776	2	12	23	4	5	28	8	25	12	22	24	2
g8777	17	8	3	8	1	1	16	4	0	0	1	3
g8778	20746	35783	31526	33787	32808	30591	28679	29197	32743	58766	34714	13745
g8779	384	222	502	557	302	854	538	433	210	337	360	292
g8780	15	12	10	34	12	44	16	29	22	10	16	23
g8781	53	83	73	62	79	91	112	29	50	27	81	30
g8782	37	63	62	69	82	91	53	74	50	59	105	42
g8783	1954	1282	1912	1460	2482	821	1235	1562	1660	2057	2268	687
g8784	10	5	7	8	3	7	2	8	16	2	5	13
g8785	0	6	1	13	7	5	10	2	4	13	2	2
g8786	4	0	4	0	4	21	25	0	8	13	14	35
g8787	296	366	394	484	381	368	398	487	227	553	485	271
g8788	108	126	99	102	81	122	50	93	82	111	69	46
g8789	96	359	194	260	307	251	294	181	122	267	325	138
g8790	1179	2336	2065	1457	426	2409	1531	1211	987	1305	1387	1369
g8791	44	30	12	25	28	33	25	20	40	36	36	29
g8792	5	4	0	2	0	3	0	1	5	4	5	0
g8793	491	452	675	767	813	518	449	549	495	401	581	610
g8794	1	1	8	2	1	9	3	6	6	4	6	5
g8795	86	137	170	84	162	201	125	172	84	132	166	132
g8796	61	43	59	42	48	62	40	43	28	54	73	24
g8797	10	50	150	6	80	97	195	9	13	311	113	0
g8798	12	22	21	40	18	19	26	29	23	21	17	19
g8799	5	16	11	15	3	11	8	6	17	19	10	15
g8800	498	1144	1127	1162	606	572	1457	945	1085	773	1673	477
g8801	2984	2262	6154	9737	3979	3949	5471	5049	2845	5982	4007	1285
g8802	93	87	87	211	97	162	143	201	136	97	150	50
g8803	0	3	1	9	24	41	3	0	95	60	55	2
g8804	722	1488	1154	1482	1108	1302	988	1391	1165	1028	1128	443
g8805	0	1	4	3	4	3	7	2	4	2	2	0
g8806	7	98	46	51	37	39	92	118	69	68	155	48
g8807	102	85	94	107	121	106	146	104	96	138	122	49
g8808	878	1784	1001	1148	817	1991	1288	951	968	1263	729	460
g8809	12	24	11	3	5	41	12	7	6	15	28	22
g8810	7987	4782	10389	6651	8372	8894	7418	9049	6973	3887	10869	4482
g8811	96	111	97	59	133	71	89	138	88	126	88	61
g8812	689	769	596	1449	851	1020	860	1466	510	601	506	607
g8813	1	2	0	0	0	1	0	2	6	0	3	9
g8814	6	2	0	9	5	13	3	11	4	10	11	3
g8815	1783	2069	1327	1913	1246	2646	1408	1683	1509	1632	1640	1008
g8816	0	3	1	1	1	4	4	1	3	1	1	4
g8817	37	67	13	57	46	26	72	18	50	39	59	19
g8818	489	657	588	493	763	1189	682	587	448	772	689	331
g8819	9	57	51	109	15	74	18	14	39	18	51	13
g8820	893	482	644	914	699	699	1125	544	793	911	718	428
g8821	3782	3236	3194	4645	3509	3560	4291	2718	2531	3954	4969	2301
g8822	356	225	138	185	142	116	160	197	217	81	342	55
g8823	1857	686	1648	2062	1809	1189	3362	812	1695	1696	2528	1023
g8824	37	79	29	300	130	2	110	206	195	168	2	10
g8825	17	30	36	14	49	42	30	26	20	23	28	18
g8826	121	240	32	187	143	221	134	108	272	144	173	129
g8827	1052	1370	841	943	1226	1459	1178	759	645	1282	1253	721
g8828	10	0	4	0	25	13	0	6	1	1	0	0
g8829	16794	18069	22790	14736	18237	16634	14710	14269	14957	14622	16017	7654
g8830	7	9	11	4	1	12	5	4	14	10	9	3
g8831	273	647	426	315	310	622	382	328	441	493	762	174
g8832	436	538	339	369	493	539	573	736	680	355	910	408
g8833	8	5	5	5	9	4	11	9	4	5	3	4
g8834	9438	16546	13857	13355	15348	13597	17470	13710	14256	35002	16608	6968
g8835	57	91	92	76	135	116	66	63	81	89	53	49
g8836	1299	1657	1415	2084	996	1719	920	1418	1508	2162	810	933
g8837	95	279	269	219	222	418	496	340	298	524	315	110
g8838	900	1143	981	1114	953	1425	1352	1282	574	1141	981	483
g8839	101	526	565	260	552	329	733	288	433	638	221	315
g8840	31	33	25	11	35	27	20	125	43	60	10	39
g8841	131	78	129	191	198	181	144	143	149	146	119	79
g8842	7	7	5	7	11	2	5	18	5	2	14	4
g8843	40	30	73	73	28	79	23	65	59	53	58	16
g8844	1475	1935	2618	3045	3227	3000	955	318	2287	1601	2789	1018
g8845	381	433	442	426	200	583	464	539	295	554	576	381
g8846	1178	805	4906	1634	2154	2293	2151	1624	2514	1459	1527	800
g8847	801	671	537	885	647	637	571	596	537	595	507	340
g8848	575	807	851	907	1214	942	799	919	709	925	1256	457
g8849	1095	1888	1428	1451	1724	1725	1310	1934	771	2182	2082	880
g8850	111	321	133	28	459	301	63	50	410	217	26	447
g8851	16	28	27	26	10	9	14	18	24	15	30	5
g8852	4	2	5	4	3	7	4	2	5	3	6	1
g8853	3737	3284	5590	2644	3456	4630	2780	3083	2918	3860	3152	2325
g8854	5	2	93	14	1	142	26	45	1	68	72	1
g8855	1133	1066	1441	1557	1573	1797	1700	1440	1448	1460	1214	950
g8856	2452	4534	2598	2783	3730	5426	3431	3170	2423	2774	3016	2147
g8857	11	9	3	15	3	25	8	29	20	18	11	9
g8858	0	0	1	1	12	0	2	0	0	0	3	5
g8859	1029	1011	1220	1172	1176	1271	882	1001	1016	1737	1134	970
g8860	2334	1832	2239	2045	2314	4857	1889	2760	1675	3184	1065	1402
g8861	6	6	7	2	7	6	2	5	4	2	5	2
g8862	0	3	2	4	4	2	5	7	2	2	4	1
g8863	11	0	0	36	12	0	17	13	9	0	0	0
g8864	898	468	657	1033	1253	305	2675	1804	956	1063	4202	838
g8865	3326	2994	3053	3092	3966	3520	2858	3419	2823	3700	3986	1917
g8866	38	1	61	34	42	7	20	9	3	12	6	13
g8867	28	28	42	92	46	71	107	107	47	60	50	19
g8868	1374	1288	1382	1566	1362	793	1457	2922	1896	2076	2164	614
g8869	117	195	512	469	569	208	644	365	605	169	527	456
g8870	227	304	277	328	410	326	287	318	292	387	430	223
g8871	3	22	28	10	7	19	4	18	11	4	20	2
g8872	84	186	152	89	74	94	127	70	89	93	167	81
g8873	64	108	139	46	97	185	97	156	72	347	63	82
g8874	545	79	550	347	611	591	287	388	214	1410	1084	190
g8875	24	12	79	19	23	61	60	30	26	55	11	16
g8876	16	20	30	22	34	5	23	16	9	20	17	25
g8877	253	97	286	425	275	334	466	377	146	357	403	266
g8878	148	118	267	487	275	346	312	181	486	569	232	81
g8879	2	11	10	5	19	17	17	3	4	12	9	13
g8880	1302	1116	1491	984	533	951	940	938	727	875	1245	449
g8881	7	39	56	15	6	26	4	6	22	22	10	10
g8882	1539	2423	1413	2747	2181	3518	2002	1608	2260	2300	2046	974
g8883	8285	5650	4517	14667	6051	17939	5861	5835	6667	11464	18653	10485
g8884	57	48	73	60	52	98	42	92	72	31	110	55
g8885	5	9	20	13	6	6	18	14	6	21	5	18
g8886	28	42	4	67	30	5	19	107	113	32	57	82
g8887	7	23	35	3	19	40	9	19	9	2	12	9
g8888	9	21	53	32	24	79	88	41	34	62	54	14
g8889	201	142	367	239	236	87	7	103	454	164	95	21
g8890	1184	1271	1302	1563	1486	2530	1289	1767	1340	2260	1255	976
g8891	1202	1677	1445	1733	1707	2402	1869	1145	1317	1423	1330	978
g8892	517	660	458	595	610	623	748	641	439	691	940	358
g8893	445	479	450	695	460	585	617	705	398	657	681	455
g8894	815	408	1967	3448	4599	1366	52	1842	4181	3543	575	938
g8895	10	3	6	10	10	13	6	6	5	13	14	5
g8896	1873	603	675	317	205	183	505	2874	447	437	27	390
g8897	520	153	707	323	188	408	373	631	250	401	574	224
g8898	5	20	11	5	5	2	4	77	1	4	30	33
g8899	424	468	653	687	327	1558	924	553	1048	831	910	340
g8900	1517	1804	1544	1925	2042	2215	1395	1528	1382	1829	1580	773
g8901	13	30	25	7	33	5	18	31	27	27	5	5
g8902	3	1	5	1	0	1	3	2	6	7	7	1
g8903	3	42	6	93	39	53	45	12	24	25	20	0
g8904	2488	1346	1667	2492	1826	2921	2299	1867	1374	1917	2614	1878
g8905	4	5	9	12	13	8	14	1	0	2	32	4
g8906	85	91	159	110	174	161	137	199	69	123	131	88
g8907	209	189	244	366	431	319	299	265	193	227	217	129
g8908	1	0	7	0	21	3	2	1	1	1	0	6
g8909	695	554	1034	666	741	1168	678	457	1113	1038	851	195
g8910	259	237	235	134	388	570	281	244	288	306	438	69
g8911	681	575	632	735	861	828	606	427	505	629	791	364
g8912	261	260	434	320	364	491	551	393	218	279	471	249
g8913	1375	2337	2879	3423	2171	2271	1877	2250	1224	2629	3344	1608
g8914	10044	7151	12803	16491	11746	23838	11131	8337	9146	13019	8561	5211
g8915	2708	3269	2621	3002	3111	3188	2215	3166	3558	3386	2439	2084
g8916	165	171	302	151	186	192	308	303	142	674	267	88
g8917	1673	1916	1276	2757	2643	2809	2530	2877	1938	2643	2556	1297
g8918	7	1	8	2	10	1	3	4	2	3	0	5
g8919	3028	4187	2129	6894	2039	7672	5797	3726	3170	2510	6433	1153
g8920	565	138	898	498	223	279	441	843	181	477	1464	365
g8921	8	10	40	23	31	4	44	16	4	5	1	21
g8922	152	382	459	286	296	395	232	439	201	394	634	184
g8923	3399	4201	5186	7700	6560	8267	4636	3443	4514	6132	4104	2968
g8924	178	140	176	258	249	261	192	209	170	150	275	123
g8925	149	47	378	176	244	221	86	117	149	183	287	59
g8926	439	751	583	861	757	610	596	770	397	773	1068	317
