	sample1	sample2	sample3	sample4	sample5	sample6
g9128	18	37	32	15	45	30
g9129	89	27	12	15	5	10
g9130	80	302	95	167	141	52
g9131	2027	3319	2711	1255	1442	1437
g9132	580	425	460	468	411	516
g9133	4	8	0	2	2	7
g9134	14550	11252	13944	14686	34121	9939
g9135	8590	14291	9082	8836	9120	3969
g9136	2150	3836	3629	882	1894	874
g9137	5	17	16	8	27	5
g9138	43	18	16	9	12	12
g9139	575	194	416	307	798	132
g9140	51	60	69	33	117	30
g9141	19	30	30	21	35	21
g9142	269	717	498	264	348	301
g9143	5	6	7	2	2	4
g9144	1082	1598	1428	805	1517	717
g9145	1873	281	242	0	918	536
g9146	29	26	25	19	37	23
g9147	781	1508	799	494	955	398
g9148	4	18	51	187	365	40
g9149	49	103	72	56	114	67
g9150	304	132	104	111	313	67
g9151	146	132	226	131	167	103
g9152	65	159	33	42	75	58
g9153	3253	4906	6082	3592	3237	4259
g9154	6345	7529	6556	1778	6212	4095
g9155	276	360	293	192	277	155
g9156	241	781	774	916	1342	311
g9157	2105	1760	1586	1269	1817	823
g9158	354	936	657	724	574	367
g9159	315	452	191	158	455	383
g9160	106	190	55	31	42	85
g9161	6622	8893	5401	4276	6133	3678
g9162	77	21	38	32	40	51
g9163	932	1350	753	1805	1294	1155
g9164	369	382	428	317	337	212
g9165	17	3	1	10	0	0
g9166	1230	1142	754	947	1699	563
g9167	82	139	132	66	173	46
g9168	138	218	223	154	186	59
g9169	0	2	5	7	2	2
g9170	1219	1406	2021	871	973	500
g9171	3	13	5	0	22	13
g9172	56	67	70	57	96	29
g9173	6	10	7	8	7	3
g9174	60	47	22	34	26	21
g9175	23	1	8	12	11	0
g9176	2	0	2	0	13	24
g9177	17	10	18	18	38	13
g9178	301	1442	490	354	1140	172
g9179	953	1047	781	489	1149	477
g9180	1	2	1	2	30	8
g9181	256	389	318	203	315	168
g9182	140	131	77	77	93	77
g9183	53	233	364	278	368	59
g9184	247	324	256	271	444	269
g9185	698	560	476	356	929	337
g9186	26	78	43	65	46	7
g9187	771	432	1460	749	1463	485
g9188	1009	1002	861	940	715	719
g9189	88	87	199	83	185	82
g9190	1126	1489	1521	1347	2355	572
g9191	739	906	309	656	2367	263
g9192	11627	7706	6004	7181	6760	3833
g9193	3328	5712	3128	3271	3740	3707
g9194	454	1225	838	969	562	410
g9195	14468	16830	9945	10022	14700	5836
g9196	506	913	376	595	1277	435
g9197	247	294	144	204	133	106
g9198	153	275	139	156	200	108
g9199	60	97	39	105	92	53
g9200	378	375	259	294	451	156
g9201	2943	2843	5820	974	3572	3146
g9202	1867	2358	2161	1839	2787	1207
g9203	1133	2087	1941	1415	2006	1636
g9204	23713	10465	6628	13420	23781	19329
g9205	620	1066	844	600	1086	244
g9206	33	62	4	103	54	8
g9207	1	72	26	34	38	30
g9208	1359	1011	392	617	1148	1007
g9209	68	76	70	80	69	45
g9210	58	63	4	11	50	133
g9211	0	6	1	4	2	0
g9212	3	28	0	1	0	0
g9213	1452	5270	1978	1807	2494	1633
g9214	241	440	1686	258	1637	195
g9215	3	12	1	2	1	2
g9216	70	26	4	14	154	52
g9217	184	241	170	86	194	124
g9218	157	101	87	69	79	58
g9219	27	71	77	135	191	57
g9220	182	490	630	600	467	155
g9221	110	62	142	76	90	72
g9222	1	9	7	4	0	1
g9223	2566	4017	3240	1502	3480	1977
g9224	6	3	24	1	7	2
g9225	1630	3423	2645	2146	2771	1828
g9226	104	77	75	61	53	124
g9227	3195	2943	1646	1612	2103	1166
g9228	54	188	15	13	25	37
g9229	368	20	81	128	136	127
g9230	49	359	139	237	390	79
g9231	3	5	6	2	10	4
g9232	3239	3012	3802	2319	4039	2379
g9233	10	21	19	19	19	8
g9234	4	5	2	4	14	2
g9235	220	304	149	198	276	177
g9236	0	27	0	3	23	27
g9237	612	966	733	299	603	296
g9238	130	63	298	127	155	84
g9239	156	69	41	111	98	67
g9240	258	502	81	337	388	106
g9241	730	536	1653	969	1467	615
g9242	35	165	51	34	85	10
g9243	307	165	272	223	134	96
g9244	59	15	25	28	57	12
g9245	1296	3945	1715	1582	1756	1155
g9246	5	81	164	180	2229	410
g9247	1594	1394	1042	2193	1932	1038
g9248	33	34	32	11	24	27
g9249	455	662	336	459	430	377
g9250	1465	2170	1516	3054	1405	1274
g9251	2175	4049	5005	2800	3493	1511
g9252	3619	2532	2696	2476	2102	1184
g9253	203	15	153	186	135	223
g9254	442	1038	935	499	765	519
g9255	135	450	158	106	300	84
g9256	23	40	24	15	14	21
g9257	4615	6106	5020	3077	5084	2309
g9258	20	27	26	1	15	6
g9259	1457	610	1461	355	1452	759
g9260	74	68	54	70	27	26
g9261	58	169	81	43	98	53
g9262	8084	8567	8034	1866	3268	3786
g9263	2	1	0	1	0	11
g9264	18	7	6	15	23	17
g9265	140	37	148	109	95	84
g9266	833	1506	964	554	1018	803
g9267	1421	2165	2507	1481	1765	1068
g9268	1	2	3	2	3	1
g9269	825	442	551	505	359	194
g9270	0	27	3	19	1	20
g9271	83	206	121	146	250	130
g9272	37	41	59	51	39	34
g9273	2	30	48	169	11	20
g9274	89	127	90	52	169	45
g9275	7	15	17	9	33	6
g9276	175	316	347	583	470	190
g9277	1	6	10	1	16	7
g9278	3	6	7	5	12	4
g9279	218	1000	89	124	267	203
g9280	57	97	84	58	49	43
g9281	353	603	474	307	557	144
g9282	30	31	30	10	34	26
g9283	3239	6226	5013	4173	6931	4027
g9284	1730	3199	1216	236	555	615
g9285	52	125	79	69	134	44
g9286	7568	10892	7036	3630	6832	5838
g9287	18	0	0	29	4	1
g9288	521	514	444	508	209	93
g9289	7	11	12	9	8	3
g9290	69	24	28	47	40	18
g9291	2	14	3	2	8	7
g9292	54	2	0	0	362	34
g9293	159	108	274	102	156	22
g9294	2	7	8	13	22	16
g9295	2011	4084	2538	1693	3834	1857
g9296	19	29	26	49	80	30
g9297	2653	4299	3159	4285	4754	1554
g9298	26	81	48	33	30	20
g9299	3	5	1	4	1	6
g9300	45	163	52	43	72	35
g9301	263	394	338	264	485	198
g9302	29202	14792	17458	13008	14323	4762
g9303	1202	1130	539	1057	1466	396
g9304	155	290	147	202	209	136
g9305	2	1	3	3	4	0
g9306	417	97	278	274	1074	243
g9307	13	0	0	5	0	10
g9308	44	110	102	89	106	55
g9309	379	208	103	169	334	144
g9310	2867	3193	3955	3016	3294	1665
g9311	14	61	17	11	45	10
g9312	483	593	292	28	307	188
g9313	5	52	1	7	12	14
g9314	5	5	2	3	6	1
g9315	48	59	43	53	47	33
g9316	96	160	209	182	138	63
g9317	625	974	640	668	644	551
g9318	213	269	448	219	227	110
g9319	6	23	17	5	17	6
g9320	337	11	219	332	55	4
g9321	1821	684	1852	1075	1806	1650
g9322	460	324	1079	611	763	159
g9323	6156	7064	7397	6676	9649	3394
g9324	360	579	501	583	566	501
g9325	7795	11126	5895	7460	8692	3745
g9326	3	7	4	0	7	1
g9327	21120	62182	29027	56311	55697	6505
g9328	14	30	33	23	33	8
g9329	138	179	183	102	132	85
g9330	3572	3213	2492	1575	1654	1036
g9331	7	14	2	11	5	0
g9332	135	823	384	169	227	225
g9333	1331	1389	2428	1490	1288	1545
g9334	2	0	1	0	0	0
g9335	657	551	361	515	461	415
g9336	67	122	130	92	153	92
g9337	883	786	777	350	517	622
g9338	250	318	254	223	40	52
g9339	1976	536	3	1	1971	595
g9340	0	12	2	4	2	0
g9341	189	137	315	205	216	96
g9342	10	5	16	16	8	3
g9343	2593	3166	2469	2116	1930	1614
g9344	5441	9624	4247	6281	4962	2769
g9345	49	113	65	104	110	83
g9346	727	549	769	789	443	847
g9347	14	15	18	28	28	13
g9348	9	23	12	9	3	0
g9349	54	124	210	90	366	312
g9350	1	30	2	2	28	3
g9351	45	63	59	27	41	20
g9352	34	61	14	68	25	35
g9353	13096	15784	15425	13358	17497	13131
g9354	572	1139	697	573	615	395
g9355	995	870	1458	1082	1295	872
g9356	2	4	7	1	17	2
g9357	1192	688	1030	522	864	536
g9358	267	245	169	183	167	119
g9359	15	13	37	8	18	22
g9360	71	1	30	10	57	22
g9361	1567	2853	3820	2556	2854	1267
g9362	19	43	15	12	35	19
g9363	594	878	682	497	605	391
g9364	1667	4995	855	1280	4137	1552
g9365	354	225	708	138	530	293
g9366	45	3	20	1	6	2
g9367	0	0	0	35	132	2
g9368	1569	3819	1973	1947	3109	2136
g9369	363	502	322	194	478	278
g9370	73	88	86	72	133	69
g9371	12	41	25	10	2	1
g9372	12	0	0	0	37	7
g9373	56	78	68	44	70	36
g9374	6	20	23	15	12	14
g9375	1143	1607	988	426	937	225
g9376	3429	54	0	220	3	107
g9377	1697	2168	1473	1328	1586	956
g9378	41	290	66	64	27	47
g9379	569	594	554	570	669	346
g9380	5799	3885	2901	1943	5885	1873
g9381	193	83	329	166	68	629
g9382	321	191	289	200	460	157
g9383	3	5	2	1	8	4
g9384	1132	857	63	166	1935	446
g9385	14	23	16	9	5	10
g9386	220	260	218	243	163	99
g9387	4298	2290	4554	1155	497	2535
g9388	3067	2878	3871	2214	3510	2071
g9389	327	390	248	494	591	259
g9390	6717	6707	7307	6030	8555	4173
g9391	20	13	13	5	20	16
g9392	2	4	4	4	4	1
g9393	1025	1327	579	629	1144	404
g9394	449	698	2125	454	749	651
g9395	36	0	33	5	62	6
g9396	1718	2249	2276	1584	2972	885
g9397	497	1014	665	431	836	404
g9398	0	0	0	0	8	1
g9399	87	84	67	51	71	36
g9400	2089	3668	2583	1793	3085	1892
g9401	5	1	26	11	11	0
g9402	3547	4964	3586	3845	6019	2367
g9403	943	2639	1027	857	1758	1338
g9404	960	1675	1026	668	905	431
g9405	8	180	101	0	0	0
g9406	1363	1862	1975	1596	1080	525
g9407	6075	4705	2073	2362	6594	3760
g9408	6	19	14	6	4	10
g9409	14	28	32	10	19	14
g9410	17969	23529	34791	14832	32443	25832
g9411	138	154	110	147	83	71
g9412	316	1097	580	258	280	278
g9413	435	823	385	276	148	184
g9414	440	702	510	505	677	196
g9415	30	52	0	5	5	7
g9416	397	255	772	237	160	64
g9417	970	878	628	404	420	339
g9418	7	3	7	2	5	4
g9419	506	640	846	451	439	404
g9420	80	142	124	70	202	32
g9421	2192	4064	2414	1265	2398	629
g9422	71	88	191	137	44	133
g9423	3759	5070	4024	3742	6708	2398
g9424	214	117	271	170	142	55
g9425	7404	9004	2682	2812	5364	3610
g9426	105	78	162	104	69	81
g9427	11	16	6	8	4	5
g9428	236	1186	423	1295	865	493
g9429	26	33	26	47	35	9
g9430	36	44	14	48	66	21
g9431	1674	2263	358	980	1921	927
g9432	1	0	2	7	1	10
g9433	111	149	119	102	55	123
g9434	1051	2692	2220	1990	2746	1034
g9435	6	18	9	5	7	7
g9436	7	76	0	0	11	0
g9437	267	358	207	186	301	131
g9438	105	73	114	85	58	76
g9439	1	6	10	0	6	2
g9440	374	724	2203	362	247	693
g9441	85	131	444	831	303	145
g9442	11745	15085	11560	9025	11925	11889
g9443	89	1	108	24	97	51
g9444	769	977	813	400	505	239
g9445	837	1023	444	283	1009	516
g9446	727	293	732	299	390	458
g9447	1169	1484	834	1530	2836	927
g9448	514	564	631	869	1426	604
g9449	0	0	2	1	6	1
g9450	916	1502	1314	667	366	770
g9451	1305	1693	1179	759	1351	697
g9452	254	178	296	391	234	185
g9453	19	3	4	10	19	25
g9454	14	0	85	76	73	19
g9455	21	17	31	14	23	13
g9456	40	48	21	20	23	31
g9457	319	370	230	298	365	184
g9458	77	90	111	26	65	55
g9459	29	68	43	8	65	26
g9460	1425	4266	3104	1463	2179	2043
g9461	157	168	284	66	123	80
g9462	1884	1823	1233	710	1494	970
g9463	2513	2996	1765	1520	2672	1354
g9464	0	14	5	0	9	0
g9465	187	16	0	797	46	4
g9466	253	323	287	284	183	115
g9467	408	443	362	270	484	146
g9468	3552	3270	4036	2945	5872	1992
g9469	3233	4349	815	2209	2689	2988
g9470	1392	994	1320	873	1305	288
g9471	72	95	12	13	16	16
g9472	80	375	128	99	223	106
g9473	35	20	62	29	36	29
g9474	15	43	20	37	31	12
g9475	7	18	13	5	32	2
g9476	265	1671	196	347	252	207
g9477	8048	5001	3742	3912	4886	3740
g9478	9	8	4	2	3	2
g9479	756	1348	1135	658	1211	643
g9480	510	422	217	76	342	23
g9481	2	4	5	2	3	0
g9482	66	143	82	128	152	45
g9483	17	26	22	18	9	4
g9484	132	91	224	153	110	42
g9485	1509	3332	2227	1594	3598	1333
g9486	452	342	406	446	1284	171
g9487	16	15	10	6	13	8
g9488	60	69	32	41	21	41
g9489	447	1054	945	612	1080	412
g9490	716	1791	1723	769	1613	388
g9491	344	460	454	468	929	384
g9492	1617	2246	1121	1058	1017	1084
g9493	1043	1399	2028	1035	3462	1195
g9494	142	472	421	256	65	127
g9495	292	549	401	466	335	262
g9496	7	9	10	8	4	22
g9497	215	169	196	124	192	108
g9498	1	6	1	12	0	0
g9499	5141	5941	5937	4111	2120	2358
g9500	70	151	60	32	37	19
g9501	337	394	498	296	397	129
g9502	13	1	1	5	9	3
g9503	62	88	65	91	70	54
g9504	9	6	13	8	7	1
g9505	3	2	15	0	13	1
g9506	19	10	15	21	28	1
g9507	1	8	3	0	1	2
g9508	537	1192	674	402	589	302
g9509	11	188	172	122	14	47
g9510	2035	1790	769	436	188	818
g9511	1832	3889	4153	1741	7537	1362
g9512	581	1479	1230	1075	1756	621
g9513	417	615	537	489	738	572
g9514	8543	13117	7994	6238	8434	3607
g9515	39	76	21	39	115	15
g9516	14	44	37	79	56	12
g9517	22	1	6	0	2	5
g9518	75	92	100	45	32	27
g9519	8	0	3	2	12	0
g9520	12	7	19	4	7	3
g9521	32	93	117	8	43	8
g9522	701	436	897	649	563	460
g9523	17	0	18	1	10	3
g9524	2708	2364	781	1640	3255	2834
g9525	550	643	877	412	788	296
g9526	1487	2040	1874	1821	2838	1083
g9527	8	0	11	6	4	1
g9528	1093	2267	1522	2067	1768	1065
g9529	113	127	94	111	134	101
g9530	251	656	608	260	396	299
g9531	11	19	14	10	20	5
g9532	60	3	163	111	315	14
g9533	18	13	35	17	11	9
g9534	2303	1437	983	1048	1723	712
g9535	3471	6770	5489	3658	2093	1142
g9536	81	39	90	79	73	8
g9537	0	11	40	8	25	2
g9538	260	363	404	319	268	237
g9539	3096	2047	3386	2015	5097	1715
g9540	961	1297	1554	1389	963	904
g9541	28	98	85	38	58	36
g9542	782	786	1024	460	737	819
g9543	36	27	31	17	38	8
g9544	471	852	659	353	661	276
g9545	483	432	890	469	783	274
g9546	8	14	13	5	11	4
g9547	19	26	30	22	41	21
g9548	4792	6271	5346	3635	4496	2113
g9549	51	58	41	28	38	13
g9550	485	901	701	289	1681	557
g9551	319	6143	3764	158	893	774
g9552	3	5	18	2	11	2
g9553	403	358	284	270	214	291
g9554	0	0	20	51	6	0
g9555	3260	3891	2329	1324	4587	4094
g9556	12	14	27	8	24	4
g9557	2	24	0	0	3	1
g9558	144	31	130	19	33	0
g9559	11	10	2	15	29	11
g9560	243	347	230	163	211	149
g9561	10	84	21	36	37	5
g9562	39	221	30	37	136	61
g9563	776	736	1072	1016	1200	510
g9564	390	367	269	205	739	364
g9565	15027	27426	21717	5349	15814	8639
g9566	175	19	44	13	47	0
g9567	6	0	13	9	8	19
g9568	66	133	115	57	156	33
g9569	602	835	684	851	758	332
g9570	16	19	38	30	16	16
g9571	408	579	591	644	560	331
g9572	622	578	888	767	1138	375
g9573	17	18	20	32	79	23
g9574	111	101	285	20	254	76
g9575	254	368	407	443	312	204
g9576	5170	14430	8432	4633	16915	7323
g9577	6	10	6	14	2	3
g9578	108	81	210	17	205	242
g9579	85	210	42	132	203	74
g9580	14	10	24	28	11	2
g9581	1126	1547	2225	901	1279	1054
g9582	5	79	0	11	2	3
g9583	461	681	639	540	799	285
g9584	1768	1753	6801	3211	3845	1394
g9585	1127	1870	1184	996	1052	893
g9586	704	1575	324	590	396	216
g9587	13	9	33	8	26	23
g9588	5377	7940	4350	3850	6174	9004
g9589	911	1073	1073	755	1167	495
g9590	2263	2563	3242	4667	5554	2397
g9591	18	82	86	19	97	26
g9592	121	313	145	86	96	61
g9593	0	0	0	2	6	0
g9594	25	30	20	5	16	13
g9595	5	0	5	2	10	3
g9596	301	596	445	323	360	253
g9597	31	2	2	6	17	16
g9598	4	2	1	6	0	0
g9599	141	179	758	223	233	46
g9600	3065	5976	3655	2760	3327	2300
g9601	2474	3636	2890	1972	4005	1527
g9602	1928	1946	1441	668	1943	743
g9603	19277	18762	17549	7386	12922	8958
g9604	456	346	254	328	1534	106
g9605	115	37	228	77	16	161
g9606	66	127	46	16	35	49
g9607	2726	3827	2161	3033	2686	1765
g9608	878	833	1013	531	698	300
g9609	2	0	2	6	4	1
g9610	130	148	82	59	106	39
g9611	47	215	20	34	0	90
g9612	12	16	84	3	0	44
g9613	52	32	46	38	40	28
g9614	15	29	11	11	17	28
g9615	8064	6682	5655	4171	5710	2729
g9616	77	119	124	156	111	176
g9617	40	67	29	42	46	51
g9618	482	1142	405	349	796	343
g9619	1390	1765	1467	989	906	628
g9620	637	793	1012	775	1403	892
g9621	3491	2392	1975	1433	1380	1233
g9622	2	5	1	3	4	1
g9623	17	27	55	11	77	70
g9624	65	194	94	33	202	81
g9625	4224	5648	6792	3442	6323	3991
g9626	14	1	25	25	11	12
g9627	3	1	1	3	5	2
g9628	71	72	71	44	74	46
g9629	127	508	322	305	216	217
g9630	2632	2006	3564	1122	975	1242
g9631	84603	201851	97553	210337	165722	130554
g9632	9575	25112	7764	3808	5245	6488
g9633	6	3	8	3	3	1
g9634	3	8	0	0	9	0
g9635	8021	6647	4228	4822	7356	5843
g9636	469	244	176	475	362	121
g9637	110	61	206	53	148	106
g9638	1864	3416	3684	3107	3279	1720
g9639	4	12	16	11	3	2
g9640	0	0	4	2	2	1
g9641	101	121	110	93	107	28
g9642	102	66	359	290	160	229
g9643	4311	5162	4950	4585	5307	2621
g9644	12	1	1	6	6	0
g9645	742	732	846	390	546	546
g9646	3996	4073	3128	3524	4438	2251
g9647	254	497	352	255	399	133
g9648	7	0	87	5	3	12
g9649	1367	1705	1451	467	1827	787
g9650	8007	9704	7318	4713	9418	6043
g9651	17	34	12	8	27	9
g9652	4	1	17	0	9	17
g9653	2119	5463	1813	996	2469	2338
g9654	1	17	2	5	7	6
g9655	800	1666	1254	736	981	433
g9656	68	99	115	52	104	52
g9657	377	117	244	303	382	306
g9658	22	33	70	54	18	12
g9659	47	10	40	1	15	5
g9660	1729	1721	1438	918	1660	858
g9661	77	68	2	34	55	23
g9662	0	7	24	2	0	0
g9663	49	75	42	47	78	39
g9664	538	1040	733	608	1762	807
g9665	17	11	18	10	30	19
g9666	170	94	208	115	235	66
g9667	73	84	55	28	50	53
g9668	37	182	66	55	66	22
g9669	81	124	163	349	184	8
g9670	4	8	2	1	14	7
g9671	137	100	184	103	81	34
g9672	67	171	65	162	261	30
g9673	14	3	10	11	14	7
g9674	26	6	15	14	9	1
g9675	960	1767	1083	1080	3039	1129
g9676	3174	5581	3313	1631	3476	2458
g9677	1	66	27	4	28	30
g9678	352	554	190	187	433	234
g9679	4	2	14	3	8	2
g9680	1925	1736	1702	561	1711	398
g9681	735	1111	929	814	910	479
g9682	20	33	15	16	20	7
g9683	54	90	56	37	49	32
g9684	7	6	11	2	8	1
g9685	8	50	27	12	34	3
g9686	12	0	0	0	1	1
g9687	174	580	169	54	189	363
g9688	8	0	3	5	3	0
g9689	430	347	564	307	481	244
g9690	8	10	7	9	13	5
g9691	1792	1397	1137	715	1497	1014
g9692	360	863	236	234	391	267
g9693	277	377	250	266	128	167
g9694	82	81	71	98	172	64
g9695	186	119	80	113	101	165
g9696	22	60	63	13	29	17
g9697	5	99	131	0	3	0
g9698	10	11	19	15	24	1
g9699	593	738	733	348	638	421
g9700	135	295	108	36	128	49
g9701	338	875	1135	531	874	543
g9702	7	7	6	5	16	8
g9703	146	289	226	128	105	60
g9704	1423	1455	1533	1232	1036	970
g9705	2	3	4	3	3	2
g9706	0	7	7	6	3	0
g9707	63	15	11	2	19	37
g9708	240	515	162	158	190	168
g9709	127	169	37	95	140	90
g9710	463	733	429	455	595	344
g9711	513	345	291	256	214	126
g9712	29	85	38	38	60	41
g9713	5	7	8	5	3	0
g9714	4	0	3	0	2	0
g9715	6307	7603	4971	4244	4259	3057
g9716	2426	7834	5861	1940	2626	2346
g9717	713	331	746	402	509	303
g9718	173	750	376	311	247	319
g9719	1677	2199	1681	1485	1521	1435
g9720	10099	14431	15131	5751	10133	5967
g9721	886	2620	1214	1134	1275	1055
g9722	3	4	2	5	1	0
g9723	3	0	0	0	10	14
g9724	22	39	26	26	25	20
g9725	1271	1722	1875	1291	1749	1027
g9726	3276	4645	3870	1920	4336	2593
g9727	1949	3355	1437	1431	2998	752
g9728	111	70	107	77	93	30
g9729	771	1655	722	605	1090	717
g9730	22	50	9	0	42	84
g9731	274	214	247	163	351	51
g9732	50	8	37	49	14	0
g9733	13	33	31	13	29	16
g9734	126	96	48	109	112	59
g9735	13	6	3	7	13	11
g9736	224	352	124	321	241	84
g9737	127	435	266	417	575	308
g9738	548	841	757	368	669	503
g9739	337	267	283	281	375	107
g9740	0	26	7	20	0	18
g9741	34	42	33	35	49	25
g9742	17	1	19	38	107	32
g9743	3502	3567	2983	3730	5840	3532
g9744	3950	10251	2485	4698	14105	8749
g9745	98	100	115	29	58	32
g9746	805	1588	602	531	720	495
g9747	7	0	0	0	2	6
g9748	25	5	95	31	39	48
g9749	19	9	9	6	16	14
g9750	29	21	14	23	4	8
g9751	1	2	7	5	24	1
g9752	855	1535	1427	896	628	400
g9753	370	396	581	279	681	284
g9754	1690	4567	2637	924	5106	1588
g9755	30	36	42	19	46	20
g9756	903	1304	1046	295	345	432
g9757	6	17	6	32	59	7
g9758	12	1	4	1	2	3
g9759	10	13	12	12	8	9
g9760	24	25	55	8	43	24
g9761	16	16	10	15	27	14
g9762	1248	2580	2211	2046	1913	589
g9763	0	8	7	0	1	1
g9764	1224	1903	2676	1219	1731	845
g9765	467	1	4036	57	200	1118
g9766	13	6	12	15	16	7
g9767	464	163	482	310	221	101
g9768	258	355	158	132	155	154
g9769	27	47	46	37	49	28
g9770	95	43	54	91	63	21
g9771	211	374	98	157	129	196
g9772	7	5	9	6	13	5
g9773	366	541	360	215	572	212
g9774	2	15	25	10	12	5
g9775	47	55	18	56	18	48
g9776	1440	2220	2395	2458	2320	1367
g9777	1417	1531	1313	1108	2533	1138
g9778	15	13	26	32	17	1
g9779	43	73	102	45	65	64
g9780	2	0	1	3	3	0
g9781	387	440	579	388	263	420
g9782	8	9	5	10	10	6
g9783	1976	2225	2255	1624	2340	1333
g9784	250	449	266	307	545	210
g9785	213	312	143	106	231	120
g9786	250	340	216	159	224	132
g9787	2	2	5	3	3	2
g9788	281	182	314	88	159	205
g9789	2696	2452	2828	2978	2637	1531
g9790	27	51	14	20	13	16
g9791	30	92	28	13	28	12
g9792	321	636	324	135	343	217
g9793	4599	5071	9580	6102	6529	3490
g9794	814	712	324	755	1125	464
g9795	21813	29969	35880	18256	25385	12735
g9796	341	448	447	274	268	238
g9797	577	709	785	320	1215	568
g9798	12	0	0	3	2	5
g9799	15	1075	253	56	49	123
g9800	2492	1577	1084	767	1850	2127
g9801	2	3	3	4	4	5
g9802	2	116	141	0	15	20
g9803	264	1674	183	331	206	137
g9804	505	299	98	52	27	255
g9805	547	863	871	433	886	530
g9806	49	50	114	75	82	6
g9807	66	48	196	39	10	37
g9808	475	386	162	648	366	316
g9809	153	305	371	257	491	279
g9810	91	188	115	93	62	77
g9811	1339	1322	1180	602	865	738
g9812	1097	1140	829	549	188	410
g9813	4	4	2	17	3	6
g9814	538	661	499	141	3	423
g9815	73	158	103	53	331	29
g9816	92	163	57	61	80	92
g9817	4	5	4	8	9	6
g9818	34	19	36	18	50	32
g9819	16	8	16	1	0	1
g9820	2	19	7	5	6	5
g9821	1029	2054	1158	864	2281	692
g9822	3138	3638	3166	2766	4707	1447
g9823	7	8	13	5	10	4
g9824	6	6	19	23	42	3
g9825	2371	2772	1932	2197	1664	444
g9826	1327	1463	1415	1264	1160	962
g9827	3396	4741	1774	2170	4452	1573
g9828	17	52	1	4	9	8
g9829	5	13	27	40	57	1
g9830	1805	2272	1645	632	1575	535
g9831	397	702	632	384	519	303
g9832	811	1204	1301	1622	1012	673
g9833	58	299	309	163	196	14
g9834	700	982	888	874	1066	560
g9835	200	197	176	68	209	138
g9836	4	27	22	5	18	16
g9837	1434	2512	2183	731	1691	1207
g9838	170	1096	1013	408	745	526
g9839	3181	33	1681	22	25	344
g9840	96	199	89	134	129	84
g9841	390	1056	675	804	1337	355
g9842	51	86	2	105	120	18
g9843	117	561	257	200	517	125
g9844	2137	2853	2480	3468	4044	1516
g9845	3173	1353	3875	1930	3271	1914
g9846	468	367	444	221	525	254
g9847	2271	2750	3118	1707	2356	2774
g9848	454	813	943	495	793	517
g9849	1123	2143	1476	866	936	971
g9850	18	8	10	39	22	13
g9851	2906	8721	4333	2704	5923	3049
g9852	559	474	603	235	380	126
g9853	23	95	48	159	58	105
g9854	1065	1272	1488	626	808	408
g9855	2281	1418	1018	1193	936	603
g9856	7	10	21	25	11	5
g9857	104	137	139	88	82	64
g9858	2591	2147	2298	2325	1893	2522
g9859	1276	478	327	955	1059	629
g9860	71	253	133	62	193	66
g9861	474	680	425	463	509	128
g9862	13	0	0	0	4	0
g9863	1154	1286	701	1102	1250	721
g9864	49	69	60	58	67	39
g9865	7	4	3	11	0	6
g9866	20156	22998	20431	16674	19098	15263
g9867	34	19	10	5	22	13
g9868	151	213	304	176	169	253
g9869	1754	2960	2295	1588	2415	1300
g9870	867	837	856	762	1161	536
g9871	492	1095	246	251	308	249
g9872	4	0	4	2	13	10
g9873	962	612	828	602	458	318
g9874	22	87	21	35	27	10
g9875	254	299	448	108	454	143
g9876	7	7	1	16	1	23
g9877	23	32	15	23	29	21
g9878	1008	1574	1030	939	603	325
g9879	328	1762	926	693	803	1331
g9880	6	5	4	2	3	1
g9881	6	7	9	6	11	2
g9882	315	88	45	304	299	28
g9883	1	2	1	1	0	3
g9884	1777	1285	1494	1448	1339	732
g9885	2	6	11	6	6	4
g9886	395	601	676	637	979	365
g9887	2470	4801	3377	2991	3127	2161
g9888	27	108	32	60	57	17
g9889	326	805	460	299	508	112
g9890	19	16	46	32	34	38
g9891	6	26	59	12	14	21
g9892	575	758	529	314	655	376
g9893	235	679	179	168	156	231
g9894	57	77	42	66	103	43
g9895	6849	3247	4016	5525	8775	1534
g9896	23	3	50	2	27	3
g9897	528	960	1167	445	1356	1094
g9898	459	214	221	180	304	189
g9899	14	12	16	10	15	14
g9900	4	0	0	46	98	0
g9901	26	21	63	17	77	17
g9902	16	3	17	0	7	2
g9903	507	422	610	316	568	237
g9904	6	36	34	16	29	14
g9905	456	360	488	472	437	228
g9906	4	7	7	10	11	4
g9907	1157	1406	2396	1294	2181	1061
g9908	74	110	121	121	116	87
g9909	819	1871	1391	1368	1422	542
g9910	339	318	182	160	212	68
g9911	81	95	82	68	87	27
g9912	362	431	534	201	412	241
g9913	247	373	444	222	305	190
g9914	54	141	21	17	44	15
g9915	973	1105	1097	1042	1053	321
g9916	240	4	6	10	222	160
g9917	1	2	64	10	1	4
g9918	17	43	4	9	13	7
g9919	36	96	75	28	153	88
g9920	7363	14279	12446	6826	16223	5487
g9921	790	643	321	647	231	226
g9922	523	419	563	141	741	257
g9923	672	2352	712	570	1532	265
g9924	16	5	16	41	43	2
g9925	32	0	0	0	1	0
g9926	5852	8090	6894	5317	6248	3843
g9927	2	7	6	5	9	5
g9928	2622	2382	2378	2208	2336	1582
g9929	113	136	225	83	118	67
g9930	1213	1611	939	643	1974	757
g9931	450	435	509	223	229	162
